gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,split
SA-00103,ADM-1.8,Asesoria Contable,silver_audit,FACTURACION ELECTRONICA,GestionDTE Facturas Periodo Agosto de 2025,AUDISOFT SPA,,[high] GestionDTE electronic invoicing from AUDISOFT; rubric names audysoft under ADM-1.8. | taxonomy ADM-1.8 audysoft; provider AUDISOFT SPA,,,
SA-00104,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; IVA exento bank fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + IVA exento bank commission,,,
SA-00105,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll admin service; rule: 'administracion del servicio' is NOT wages. | rule ADM-1.1 'administracion del servicio NOT wages'; taxonomy ADM-1.7 misc admin,,,
SA-00106,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Utility admin charge on electricity invoice; sibings show electricity consumption | rule: utility-bill lines follow provider+sibling electricity category; provider COOP RURAL ELECT,,,
SA-00107,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,,,
SA-00108,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1697527,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,,,
SA-00109,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,,,
SA-00110,EXP-12.2,Analisis Animales,silver_audit,MUESTREO ADICIONAL,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high] Additional sampling with siblings vacas en control + cuota control lechero = herd testing | siblings: VACAS EN CONTROL; CUOTA CONTROL LECHERO OFICIAL,,,
SA-00111,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank account plan maintenance commission; administrative miscellaneous bank fee. | taxonomy ADM-1.7 misc admin; provider Santander; item=bank commission,,,
SA-00112,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",,,
SA-00113,ADM-1.4,Movilizacion,silver_audit,Venta de asiento,Venta de asiento,LATAM AIRLINES GROUP SA,,[high] Airline ticket (venta de asiento) from LATAM = administration travel/mobilization. | taxonomy ADM-1.4 plane tickets; provider LATAM AIRLINES,,,
SA-00114,EXP-14.4,Mantencion Instalaciones,silver_audit,CAMION,,MANTENCION INDUSTRIAL DEL SUR LIMITADA,,"[high] Truck for silo interior washing service; siblings=lavado silo, traslado equipo; facility maintenance. | taxonomy desc EXP-14.4; sibling=LAVADO SILO INTERIOR; provider giro=lecheria silos",,,
SA-00115,ADM-1.4,Movilizacion,silver_audit,Intereses Exentos,,SOCIEDAD CONCESIONARIA RUTA 5 TALCA-CHILLAN S.A.,,[high/toll] Toll/peaje charge; ADM-1.4 lists 'peajes'. | client desc ADM-1.4,,,
SA-00116,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 03/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,,,
SA-00117,EXP-14.4,Mantencion Instalaciones,silver_audit,TRASLADO EQUIPO,,MANTENCION INDUSTRIAL DEL SUR LIMITADA,,[high] Equipment transport as part of silo cleaning operation; follows silo maintenance category | siblings: LAVADO SILO INTERIOR; all lines = silo maintenance job,,,
SA-00118,EXP-12.2,Analisis Animales,silver_audit,SELENIO (SE) SUERO,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"[high] Serum biochemical panel (Se, GOT, GGT, P, Cu, Zn, Cholesterol, BHB) = cattle metabolic testing | siblings: full metabolic blood panel serum analyses for cattle",,,
SA-00120,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7020 KwH with demanda maxima consistent with dairy shed | sibling electricity lines + demanda maxima + provider COOP RURAL ELECT,,,
SA-00121,EXP-8.1,Pradera Perenne,silver_audit,SIEMBRA VEGA 1- MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,[high] Pasture seeding in vega area; sibling quema vega and siembra sala confirm perennial pasture establishment. | taxonomy EXP-8.1 siembra pradera; sibling quema vega siembra sala MAITEN,,,
SA-00122,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS NOVIEMBRE,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high] HR consultancy service by safety/health professional firm | client hint: same provider+item = ADM-1.10,,,
SA-00123,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS JULIO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high/consultancy] External HR/OHS advisory; ADM-1.10 Otros Servicios y Asesorias. | client hint->ADM-1.10,,,
SA-00124,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS MARZO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,"[high] HR consultancy service, professional fee not wages | client hint: same provider+item = ADM-1.10",,,
SA-00125,ADM-1.8,Asesoria Contable,silver_audit,FACTURACION ELECTRONICA,GestionDTE Facturas Periodo Septiembre de 2025,AUDISOFT SPA,,[high] AUDISOFT electronic invoicing software; AUDISOFT named in ADM-1.8 taxonomy example. | taxonomy ADM-1.8 'audysoft'; provider AUDISOFT SPA sibling Licencia Audisoft,,,
SA-00126,ADM-1.8,Asesoria Contable,silver_audit,FACTURACION ELECTRONICA,GestionDTE Facturas Periodo Marzo de 2025,AUDISOFT SPA,,[high] GestionDTE electronic invoicing AUDISOFT; rubric names audysoft under ADM-1.8; model top1 wrong. | taxonomy ADM-1.8 audysoft; sibling LICENCIA AUDISOFT,,,
SA-00127,ADM-1.7,Otros Gastos Administracion,silver_audit,COURIER,10000158,CHILEXPRESS S.A.,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,,,
SA-00128,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,,,
SA-00129,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 6240 KwH with demanda maxima potencia leida consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,,,
SA-00130,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1731576,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,,,
SA-00131,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank account plan maintenance commission; administrative miscellaneous bank fee. | taxonomy ADM-1.7 misc admin; provider Santander; item=bank commission,,,
SA-00132,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",,,
SA-00133,EXP-10.1,Mantencion Sala,silver_audit,REPUESTOS MANTENCION ESTANQUE PREDIAL,REPUESTOS MANTENCION ESTANQUE PREDIAL,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high] Spare parts for milk tank maintenance from Colun; client hint confirms estanques->EXP-10.1. | client hint EXP-10.1 MOVILIZACION MANTENCION ESTANQUES from Colun; provider=Colun,,,
SA-00134,EXP-12.2,Analisis Animales,silver_audit,LEUCOSIS ELISA SUERO POOL 10 MUESTRAS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high] Bovine leukosis ELISA serology test; sibling=Brucelosis; animal disease diagnostics. | taxonomy desc EXP-12.2 + sibling Brucelosis serology test,,,
SA-00135,EXP-14.4,Mantencion Instalaciones,silver_audit,HORA SERVICIO TECNICO,,ERWIN RAMIRO AGUILEF PINUER,,[high] Electrical and plumbing service; siblings show electrical/gasfiteria materials; building maintenance not machinery. | taxonomy EXP-14.4 desc (casas/galpones); giro=electrical+plumbing installation,,,
SA-00136,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank plan maintenance fee from Santander; no office lease evidence. | taxonomy ADM-1.7 admin expenses; Santander banco comercial provider,,,
SA-00137,ADM-1.8,Asesoria Contable,silver_audit,FACTURACION ELECTRONICA,GestionDTE Facturas Periodo Julio de 2025,AUDISOFT SPA,,[high] Electronic invoicing service AUDISOFT; rubric explicitly lists audysoft under ADM-1.8. | taxonomy ADM-1.8 audysoft; sibling LICENCIA AUDISOFT,,,
SA-00139,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,,,
SA-00140,EXP-12.1,Analisis Suelo y forraje,silver_audit,NIRS ENSILAJE PRADERA FORRAJE,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high] NIRS forage/silage analysis with sibling muestreo forraje; rule: NIRS->EXP-12.1 | rule: NIRS -> analysis category EXP-12.1; sibling: MUESTREO FORRAJE,,,
SA-00141,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",,,
SA-00142,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,,,
SA-00143,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 488 KwH electricity consumed,,,
SA-00144,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",,,
SA-00145,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 8760 KwH with demanda maxima potencia consistent with dairy operation | sibling electricity consumption + demanda maxima + provider COOP RURAL ELECT RIO BUENO,,,
SA-00146,EXP-13.1,Mantencion Maquinaria,silver_audit,MANO DE OBRA MARCELO,MANO DE OBRA MARCELO,LIDIA ANGELICA SANHUEZA FUENTES,,[high] Labor for chainsaw repair; siblings are Stihl MS210/MS170 chainsaw parts | siblings: MEMB REG CARB MS210; BUJIA STIHL; FILTRO MEZCLA chainsaw parts,,,
SA-00147,ADM-1.7,Otros Gastos Administracion,silver_audit,Administracion de Contratos,,BANCO BICE,,[high] Bank contract administration fee not legal advisory; sibling is lease payment | sibling arrendamiento + provider BANCO BICE Banco Comercial; ADM-1.7 bank fee,,,
SA-00148,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 473 KwH electricity consumed,,,
SA-00149,ADM-1.7,Otros Gastos Administracion,silver_audit,TRANSPORTE DE CARGA Y ENCOMIENDA: 260579524,,Kaudat SpA,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,,,
SA-00150,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Pagos de Nominas,,BANCO BICE,,"[high] Bank fee for payroll payment processing; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",,,
SA-00151,EXP-15.5,Servicios Agricolas,silver_audit,YUTRECO PURINES,10 febrero 2026 46 carradas 11.000 lts lluvia y problema Motobomba,SERVICIOS AGRICOLAS CORPAL SPA,,[high] Slurry transport service (purines); purines explicitly listed under EXP-15.5. | taxonomy EXP-15.5 'purines'; nmb_item 'YUTRECO PURINES'; dsc_item slurry carts,,,
SA-00152,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; provider rural electricity coop | provider COOP RURAL ELECT + sibling 610 KwH electricity consumed,,,
SA-00154,EXP-13.1,Mantencion Maquinaria,silver_audit,MANO DE OBRA SERVICIO TECNICO GALLAGHER,MANO DE OBRA SERVICIO TECNICO GALLAGHER,GALLAGHER CHILE SPA,,"[high] Gallagher tech service; siblings: platemeter gear, potentiometer, battery — electronic equipment maintenance. | taxonomy EXP-13.1 + sibling electronic farm equipment parts",,,
SA-00155,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank plan maintenance fee from Santander; no office lease evidence. | taxonomy ADM-1.7 admin expenses; Santander banco comercial provider,,,
SA-00156,ADM-1.7,Otros Gastos Administracion,silver_audit,270 RECAUDACION POR RENOVACION CASILLAS,,EMPRESAS DE CORREOS DE CHILE,,[high] PO box renewal fee (casillas postales) from Correos de Chile; fits admin misc expenses. | taxonomy ADM-1.7 description: envios/admin expenses + postal service provider,,,
SA-00157,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",,,
SA-00158,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank account plan maintenance commission; administrative miscellaneous bank fee. | taxonomy ADM-1.7 misc admin; provider Santander; item=bank commission,,,
SA-00159,EXP-13.1,Mantencion Maquinaria,silver_audit,MANO DE OBRA SERVICIO TECNICO GALLAGHER,MANO DE OBRA SERVICIO TECNICO GALLAGHER,GALLAGHER CHILE SPA,,"[high] Gallagher tech service; siblings: aceite, ejes maestranza, masa arreador — dairy shed machinery repair. | taxonomy EXP-13.1 + sibling dairy machinery parts (arreador)",,,
SA-00160,EXP-13.1,Mantencion Maquinaria,silver_audit,MANO DE OBRA SERVICIO TECNICO GILTRAP,MANO DE OBRA SERVICIO TECNICO GILTRAP,GALLAGHER CHILE SPA,,"[high] Gallagher machinery dealer; siblings include correa, rodamiento, reten — machine repair parts. | taxonomy EXP-13.1 + sibling machine parts + provider giro maquinarias",,,
SA-00161,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; IVA exento bank fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,,,
SA-00163,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll admin service; rule: 'administracion del servicio' is NOT wages. | rule ADM-1.1 'administracion del servicio NOT wages'; taxonomy ADM-1.7 misc admin,,,
SA-00164,EXP-13.3,Mantencion Vehiculos,silver_audit,GRABADO DE PATENTE,GRABADO DE PATENTE,DISTRIBUIDORA COMERCIAL P Y G LIMITADA,,"[high] License plate engraving is mandatory vehicle security service; fits vehicle maintenance category. | taxonomy desc EXP-13.3 (permisos, mantenciones vehiculos); grabado patente=vehicle regulatory",,,
SA-00165,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS ENERO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,"[high] HR consultancy service, professional fee not wages | client hint: same provider+item = ADM-1.10",,,
SA-00166,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 1440 KwH with demanda maxima consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,,,
SA-00167,ADM-1.4,Movilizacion,silver_audit,Gastos Gestión Cobranzas,,Sociedad Concesionaria Costanera Norte S.A.,,[high/toll] Toll/peaje charge; ADM-1.4 lists 'peajes'. | client desc ADM-1.4,,,
SA-00168,EXP-9.2,Otros Gastos Riego,silver_audit,K-L NIPLE ADAPTADOR ASPERSOR NELSON,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,"[high] Nelson sprinkler adapter niple; siblings confirm irrigation system parts | siblings: Nelson R2000, tubes, elbows, pressure regulator EXP-9.2",,,
SA-00169,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is a service fee not insurance policy | taxonomy desc ADM-2.3 requires insurance; monitoring=service; ADM-1.7 fits,,,
SA-00170,EXP-9.2,Otros Gastos Riego,silver_audit,.,Servicios revision y puesta en marcha fertiriego y cambio reloj horario,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high] Fertiriego inspection and commissioning service; EXP-9.2 = irrigation maintenance; not electricity. | taxonomy EXP-9.2 mantencion riego; dsc fertiriego revision puesta en marcha,,,
SA-00171,ADM-1.4,Movilizacion,silver_audit,Venta de asiento,Venta de asiento,LATAM AIRLINES GROUP SA,,[high] Airline ticket (venta de asiento) from LATAM = administration travel/mobilization. | taxonomy ADM-1.4 plane tickets; provider LATAM AIRLINES,,,
