check,key,gold_id,category_code,leaf,source,item_text,description,provider
D_embedding_near_dup,cos=0.924,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 951 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 217 KWH,
D_embedding_near_dup,cos=0.924,,"EXP-4.1,EXP-8.4",,,CULTIVO SILO RASTRA,SIEMBRA OTROS CULTIVOS,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 321 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 155 KWH,ELECTRICIDAD CONSUMIDA 158 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 209 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 16 762 KWH,ELECTRICIDAD CONSUMIDA 48 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 675 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 124 KWH,ELECTRICIDAD CONSUMIDA 14 134 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 5 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 3 978 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 38 KWH,ELECTRICIDAD CONSUMIDA 321 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 193 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.2,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 153 KWH,ELECTRICIDAD CONSUMIDA 158 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 115 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 217 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-9.1,EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 115 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 6 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.923,,"EXP-15.3,EXP-4.2,EXP-5.4",,,VIAJES BOLOS,BOLOS DE PAJA,
D_embedding_near_dup,cos=0.922,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 140 KWH,ELECTRICIDAD CONSUMIDA 14 134 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 8 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 115 KWH,ELECTRICIDAD CONSUMIDA 112 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 969 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 1 193 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.922,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA ENERO 2025,
D_embedding_near_dup,cos=0.922,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 2 521 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-4.2,EXP-5.4,EXP-4.3,EXP-5.3",,,BOLOS DE PAJA,BOLOS PAJA DE TRIGO,
D_embedding_near_dup,cos=0.922,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.922,,"EXP-15.3,EXP-4.2,EXP-4.2",,,TRASLADO DE BOLOS,FLETE TRASLADO DE BOLOS DE SILO,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 7860 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-9.1,EXP-11.1",,,ENERGIA ELECTRICA RIEGO COOPERATIVA RURAL ELECTRICA RIO BUENO LTDA,ELECTRICIDAD LECHERIA COOPERATIVA RURAL ELECTRICA RIO BUENO LTDA,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-4.2,EXP-4.3",,,FLETE TRASLADO DE BOLOS DE SILO,TRASLADO BOLOS CORTE ALTO,
D_embedding_near_dup,cos=0.921,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA FEBRERO 2026,PERIODO DE COBERTURA MARZO 2025,
D_embedding_near_dup,cos=0.921,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 118 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 5 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 257 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 923 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 1 211 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 146 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 92 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 10 027 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 798 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 524 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.921,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA ENERO 2026,PERIODO DE COBERTURA ENERO 2025,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 1 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-2.6,EXP-13.1",,,PINTURA CELO TELL TAIL ROJO 1 LT,PINTURA CELO TELL TAIL ROJO,
D_embedding_near_dup,cos=0.921,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.921,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 10 027 KWH,
D_embedding_near_dup,cos=0.920,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA FEBRERO 2026,PERIODO DE COBERTURA NOVIEMBRE 2025,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 38 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7020 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 257 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 524 KWH,ELECTRICIDAD CONSUMIDA 48 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 6 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 118 KWH,ELECTRICIDAD CONSUMIDA 112 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 166 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 92 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 40 KWH,ELECTRICIDAD CONSUMIDA 4 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 155 KWH,ELECTRICIDAD CONSUMIDA 173 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 252 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 115 KWH,ELECTRICIDAD CONSUMIDA 951 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 995 KWH,ELECTRICIDAD CONSUMIDA 321 KWH,
D_embedding_near_dup,cos=0.920,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.920,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA ENERO 2026,PERIODO DE COBERTURA DICIEMBRE 2025,
D_embedding_near_dup,cos=0.919,,"EXP-15.5,EXP-15.3",,,ARRIENDO DICIEMBRE 25,ARRIENDO NOVIEMBRE 25,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 173 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.919,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA JUNIO 2025,PERIODO DE COBERTURA DICIEMBRE 2025,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 1 211 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8 KWH,ELECTRICIDAD CONSUMIDA 1 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 7860 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 153 KWH,ELECTRICIDAD CONSUMIDA 173 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1",,,TRANSPORTE DE ELECTRICIDAD 17 960 KWH,TRANSPORTE DE ELECTRICIDAD 117 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 584 KWH,ELECTRICIDAD CONSUMIDA 3 978 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 2 521 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-4.3,EXP-5.4,EXP-4.3,EXP-5.3",,,KILOS PAJA DE TRIGO,BOLOS PAJA DE TRIGO,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 261 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 92 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 8 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 184 KWH,ELECTRICIDAD CONSUMIDA 14 134 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-14.2,EXP-10.4",,,CLAVOS TERRANO 1 1 2,CLAVO TERRANO 1 1 2 X 11,
D_embedding_near_dup,cos=0.919,,"EXP-11.2,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 146 KWH,ELECTRICIDAD CONSUMIDA 139 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 48 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 3 978 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.919,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 3 512 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 584 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 951 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 115 KWH,ELECTRICIDAD CONSUMIDA 155 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 73 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 252 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 112 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.918,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 633 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 200 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 2 135 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 2 521 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 112 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 173 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 173 KWH,ELECTRICIDAD CONSUMIDA 193 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 146 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 73 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 124 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 951 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 1 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.917,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 934 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.916,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA ENERO 2026,PERIODO DE COBERTURA MARZO 2025,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 153 KWH,ELECTRICIDAD CONSUMIDA 166 KWH,
