row_id,retrieval_cat,code,confidence,reason,item_text,provider
3650,,EXP-12.2,0.95,"analysis of blood/serum from animals, provider is a cooperative with lab serv...",PLANILLA NUMERO 70564 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3651,,EXP-12.2,0.95,"analysis of blood/serum from animals, provider is a cooperative with lab serv...",PLANILLA NUMERO 70701 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3652,,EXP-12.2,0.95,"analysis of blood/serum from animals, provider is a cooperative with lab serv...",PLANILLA NUMERO 70746 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3653,,EXP-12.2,0.95,"analysis of blood/serum from animals, provider is a cooperative with lab serv...",PLANILLA NUMERO 70912 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3654,,EXP-12.2,0.95,"Analysis of animal blood and serum, provider is a cooperative with lab services",PLANILLA NUMERO 70914 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3655,,EXP-12.2,0.95,"Analysis of animal blood and serum, provider is a cooperative with lab services",PLANILLA NUMERO 70917 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3656,,EXP-12.2,0.95,"Analysis of animal blood and serum, provider is a cooperative with lab services",PLANILLA NUMERO 70919 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3657,,EXP-12.2,0.95,"Analysis of animal blood and serum, provider is a cooperative with lab services",PLANILLA NUMERO 70921 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3658,,EXP-12.2,0.95,"Analysis of animal blood and serum, provider is a cooperative with lab services",PLANILLA NUMERO 70922 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3659,,EXP-12.2,0.95,"Analysis of blood/serum from animals, fits animal testing category.",PLANILLA NUMERO 70926 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3660,,EXP-12.2,0.95,"Analysis of blood/serum from animals, fits animal testing category.",PLANILLA NUMERO 70927 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3661,,EXP-12.2,0.95,"Analysis of blood/serum from animals, fits animal testing category.",PLANILLA NUMERO 71035 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3662,,EXP-12.2,0.95,"Analysis of blood/serum from animals, fits animal testing category.",PLANILLA NUMERO 71080 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3663,,EXP-12.2,0.95,"Analysis of blood/serum from animals, fits animal testing category.",PLANILLA NUMERO 71081 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3664,,EXP-12.2,0.95,"Analysis of blood, serum, or other animal samples by a lab service provider",PLANILLA NUMERO 71082 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3665,,EXP-12.2,0.95,"Analysis of blood, serum, or other animal samples by a lab service provider",PLANILLA NUMERO 71083 - ANALISIS : COOP-SANGRE/SUERO/OTROS-,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
3680,,,0.0,Not clearly related to any category,ACEITE MEZCLA 5 LT STIHL,EASY RETAIL S.A.
3681,,,0.0,Not clearly related to any category,ACEITE CADENA BIODEGRADABLE STIHL1000 CC,EASY RETAIL S.A.
3682,,,0.0,Not clearly related to any category,BOLSA CAMISETA SUPERIOR 50X65X10,EASY RETAIL S.A.
3683,,,0.0,Not related to any category,BOLSA BASURA ROLLO SUPERIOR 70X90 10UN,EASY RETAIL S.A.
3684,,,0.0,Not related to any category,BOLSA BASURA ROLLO SUPERIOR 80X110 10UN,EASY RETAIL S.A.
3686,,,0.0,Not related to any category,NESCAFE INSTANTANEO TRADICION DJ 170 GR,RENDIC HERMANOS S.A.
3688,,,0.0,Not related to any category,"SAL LOBOS BOLSA 1 KG, FINA MESA",RENDIC HERMANOS S.A.
3689,,,0.0,Not related to any category,AZUCAR GRANULADA IANSA 900 GR,RENDIC HERMANOS S.A.
3690,,,0.0,"No fits any category, appears to be office or administrative supplies",COCA COLA DESECHABLE 1 LT,RENDIC HERMANOS S.A.
3691,,,0.0,"No fits any category, appears to be office or administrative supplies",COCA COLA DESECHABLE 591 CC,RENDIC HERMANOS S.A.
3692,,,0.0,"No fits any category, appears to be office or administrative supplies",BOLSA REUTILIZABLE PLA MEDIANA UNIMARC,RENDIC HERMANOS S.A.
3693,,,0.0,"No fits any category, appears to be office or administrative supplies",PAN HALLULLA PROSEPAN KG,RENDIC HERMANOS S.A.
3696,,,0.0,"No fits any category, appears to be office or administrative supplies","GALLETA TRITON MCKAY 126 GR, CHOCOLATE",RENDIC HERMANOS S.A.
3697,,,0.0,Not related to any category,QUEQUE FAM ZANAHORIA NUTRABIEN 250GR,RENDIC HERMANOS S.A.
3698,,,0.0,Not related to any category,"GALLETA COSTA 140 GR, MANTEQUILLA",RENDIC HERMANOS S.A.
3699,,,0.0,Not related to any category,"GALLETA TRITON MCKAY 126 GR, NARANJA",RENDIC HERMANOS S.A.
3701,,,0.0,Not related to any category,MANTEQUILLA PAN COLUN 125 GR,RENDIC HERMANOS S.A.
3702,,,0.0,Not related to any category,"GALLETA COSTA 140 GR, LIMON",RENDIC HERMANOS S.A.
3704,,,0.0,"No fits any category, appears to be food items for human consumption.","GALLETA DONUTS COSTA 100 GR, CHOC LECHE",RENDIC HERMANOS S.A.
3705,,,0.0,"No fits any category, appears to be food items for human consumption.","GALLETA GRETEL COSTA 85 GR, CHOCOLATE",RENDIC HERMANOS S.A.
3706,,,0.0,"No fits any category, appears to be food items for human consumption.",TE SPECIAL IMPRA 100 UN,RENDIC HERMANOS S.A.
3707,,,0.0,"No fits any category, appears to be food items for human consumption.",CAFE INSTANTANEO GOLD 170 GR,RENDIC HERMANOS S.A.
3708,,,0.0,"No fits any category, appears to be food items for human consumption.",CAFE INSTANTANEO MONTERREY 170 GR,RENDIC HERMANOS S.A.
3709,,,0.0,"Not related to any category, appears to be a product for sale or consumption,...","JAB DERMO DP SIMONDS 750ML, AVENA",RENDIC HERMANOS S.A.
3713,,,0.0,"Not related to any category, appears to be a product for sale or consumption,...","GALLETA KUKY MCKAY 190 GR, 2.0",RENDIC HERMANOS S.A.
3716,,,0.0,"Not related to any category, appears to be a product for sale or consumption,...","GALLETA OBSESION COSTA 85 GR, MANI",RENDIC HERMANOS S.A.
3717,,,0.0,"Not related to any category, appears to be a product for sale or consumption,...","GALLETA KUKY MCKAY 120 GR, CLASICA",RENDIC HERMANOS S.A.
3719,,,0.0,"Not related to any category, appears to be a product for sale or consumption,...","GALLETA OREO 108 GR, CLASICA VAINILLA",RENDIC HERMANOS S.A.
3721,,,0.0,Not related to dairy farm categories,"GALLETA CRACKER SELZ 90GR, TRADICIONAL",RENDIC HERMANOS S.A.
3728,,ADM-1.2,0.9,Telecom service related to communications,Larga Distancia Internacional,Entel PCS Telecomunicaciones S.A.
3731,,,0.0,Not related to dairy farm categories,PLATO GAMER,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3732,,,0.0,Not related to dairy farm categories,LAYS OND 200,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3733,,,0.0,Not related to dairy farm categories,SERV. ELITE,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3734,,,0.0,No matches any category related to dairy farm operations.,VASO G 470CC,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3735,,,0.0,No matches any category related to dairy farm operations.,MANI SAL 380,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3736,,,0.0,No matches any category related to dairy farm operations.,ACEITE VEGE,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3737,,,0.0,No matches any category related to dairy farm operations.,CHORIZO PARR,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3738,,,0.0,No matches any category related to dairy farm operations.,VINO CABERNE,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3739,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",KETCHUP,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3740,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",MOSTAZA 500G,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3741,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",MAY DELI 650,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3742,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",GAS LIM 3LT,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3743,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",GAS NAR 3LT,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3744,,,0.0,Not related to any category,GAS COLA 3LT,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3746,,,0.0,Not related to any category,SAL PARRILLE,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3747,,,0.0,Not related to any category,SAL YODADA L,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3748,,,0.0,Not related to any category,TUTTIARAN,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3750,,,0.0,Not related to any category,18 LAT ROYAL,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3751,,,0.0,"No matches any category, appears to be general store items unrelated to dairy...",ESCOBILLON,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3752,,,0.0,"No matches any category, appears to be general store items unrelated to dairy...",GAS COLA2.5L,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3753,,,0.0,"No matches any category, appears to be general store items unrelated to dairy...",VASO DIS 2,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3756,,,0.0,"No matches any category, appears to be general store items unrelated to dairy...",PECHUGA COCI,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3757,,,0.0,"No matches any category, appears to be general store items unrelated to dairy...",MANTEQUILLA,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3760,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",PDQ TRITON,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3761,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",QUESO GAUDA,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3765,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",CUCHARA VC,ADMIN. DE SUPERMERCADOS HIPER LIMITADA
3767,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations",CINTA 1000K 6MT 35MM CAMIO PES,SODIMAC S.A.
3768,,,0.0,"No matches any category, appears to be unrelated to dairy farm operations","PACK BISAGRA 3,5X3,5 ZN 3 UN",SODIMAC S.A.
3769,,,0.0,No description or context related to farm categories,CERR POLI DORM 14202 TUB BE.,SODIMAC S.A.
3770,,,0.0,No description or context related to farm categories,TORN YESOCAR PBZ 6X2 100UN CUN,SODIMAC S.A.
3771,,,0.0,No description or context related to farm categories,TORN YESOCAR PBZ 6X1.1/4 250U.,SODIMAC S.A.
3772,,,0.0,No description or context related to farm categories,"CER 33X33 GRANITO GRIS 2,07M2",SODIMAC S.A.
3773,,,0.0,No description or context related to farm categories,CER 20X30 BLANCA ENGOBE M 1.5,SODIMAC S.A.
3774,,,0.0,Not related to any dairy-farm category,FRAGUE PISO/MURO BLANCO 1KG,SODIMAC S.A.
3775,,,0.0,Not related to any dairy-farm category,ESPACIADORC/TOMADOR3MM 1000UND,SODIMAC S.A.
3776,,,0.0,Not related to any dairy-farm category,LLANA 10X6 F3C CUN42CA,SODIMAC S.A.
3777,,,0.0,Not related to any dairy-farm category,PTA TERC 70X200 B/PINO CUN13Cp,SODIMAC S.A.
3779,,,0.0,Not related to any dairy-farm category,KIT FRAGUADOR+ ESPONJA CUN16CA,SODIMAC S.A.
3781,,,0.0,Construction materials not related to farm operations,"PUNTA 1 1/4 1,0KG CUN06Cp",SODIMAC S.A.
3782,,,0.0,Construction materials not related to farm operations,SET NIVELADOR 50UN + LLAVE CUN,SODIMAC S.A.
3783,,,0.0,Construction materials not related to farm operations,ADH CERAM MURO FLEXIBLE 15KGT,SODIMAC S.A.
3784,,,0.0,Construction materials not related to farm operations,"JGO MCO PINO 40X115X5,4 C/B SP",SODIMAC S.A.
3785,,,0.0,Construction materials not related to farm operations,"JGO MCO PINO 40X115X5,4 CUN11C",SODIMAC S.A.
3786,,,0.0,No matches any category,MOLD PINO GP18 GUAR ROD13X43X3,SODIMAC S.A.
3787,,,0.0,No matches any category,MOLD PINO MC7 CORNISA 19X19X3,SODIMAC S.A.
3789,,,0.0,No matches any category,CALEFON 11LT GL IONIZ MASTER,SODIMAC S.A.
3790,,,0.0,No matches any category,"GORRO P/TUBO LISO VENT 4,5 CUN",SODIMAC S.A.
3791,,,0.0,No matches any category,BASURERO TAPA VAIVEN GRIS 15L,SODIMAC S.A.
3792,,,0.0,Not related to any category,CABO ACERO INOX EXTENS 120CM,SODIMAC S.A.
3793,,,0.0,Not related to any category,CABO MADERA PVC 120CM CUN03,SODIMAC S.A.
3794,,,0.0,Not related to any category,REPUESTO ESCOBA MEDIA 38CM CUN,SODIMAC S.A.
3795,,,0.0,Not related to any category,REPUESTO ESCOBA SUAVE BOR 32CM,SODIMAC S.A.
3796,,,0.0,Not related to any category,PACK 50 BOLS C/AROM 43X45 15L,SODIMAC S.A.
3797,,,0.0,"No matches any category, appears to be general cleaning supplies not related ...",PASTA LIMP MULTIUSO 850G CUN06,SODIMAC S.A.
3798,,,0.0,"No matches any category, appears to be general cleaning supplies not related ...",PILA ENERGIZER ALCALINA DX2 CU,SODIMAC S.A.
3800,,,0.0,"No matches any category, appears to be general cleaning supplies not related ...",LAVALOZAS 5 LITROS KW CUN02,SODIMAC S.A.
3801,,,0.0,"No matches any category, appears to be general cleaning supplies not related ...",ESPATULA DE SILICONA LUNARES,SODIMAC S.A.
3802,,,0.0,"No matches any category, appears to be general cleaning supplies not related ...",RALLADOR CON MANGO CUN05,SODIMAC S.A.
3803,,EXP-16.2,0.9,Trash bin is a general farm expense,BASURERO ECO AZU-RJ-AMA-VDE 30,SODIMAC S.A.
3804,,EXP-16.2,0.9,Floor cleaner is a general farm expense,LIMPIAPISOS LAVANDA 10L KLEINE,SODIMAC S.A.
3806,,EXP-16.2,0.8,Adhesive and construction materials may be used for farm maintenance,ADH CERAM MURO FLEXIBLE 25KGT,SODIMAC S.A.
3807,,EXP-16.2,0.8,Mineral thinner is a general farm expense,AGUARRAS MINERAL 1 LT. CUN10Cp,SODIMAC S.A.
3808,,EXP-16.2,0.8,Roller is a general farm expense,RODILLO FIBRA ANTIGOTA 23CM CU,SODIMAC S.A.
3809,,,0.0,Not related to any dairy-farm category,BANDEJA PARA PINTAR KOLOR CUN9,SODIMAC S.A.
3810,,,0.0,Not related to any dairy-farm category,TORN VOLC CRS PFN 6X2 200U. CU,SODIMAC S.A.
3811,,,0.0,Not related to any dairy-farm category,TORN VOLC CRS PFN 6X1.1/4 250U,SODIMAC S.A.
3812,,,0.0,Not related to any dairy-farm category,BROCHA CONDOR BLACK 2 CUN10Cp,SODIMAC S.A.
3814,,,0.0,Not related to any dairy-farm category,CINTA MASK UNIV 4 DIAS 50X50,SODIMAC S.A.
3815,,,0.0,Not related to any dairy farm category,BALON GAS 190 GR TOPSAFE HUMBO,SODIMAC S.A.
3817,,,0.0,Not related to any dairy farm category,"CANDADO ODIS B50X3, LLAVES IG.",SODIMAC S.A.
3818,,,0.0,Not related to any dairy farm category,CADEN ESL CORT 6MMX2M BALDE CU,SODIMAC S.A.
3819,,,0.0,Not related to any dairy farm category,"PERF. ESQUI EXT 120X2500X0,5MM",SODIMAC S.A.
3821,,,0.0,Not related to any dairy farm category,PACK4 LED A60 E27 12.5W LF CUN,SODIMAC S.A.
3822,,,0.0,Not related to any dairy-farm category,FLEX CALEFON P/T 1/2X40CM HIHE,SODIMAC S.A.
3823,,,0.0,Not related to any dairy-farm category,LLAVE PASO 1/2 HE/HI.. CUN11Cp,SODIMAC S.A.
3825,,,0.0,Not related to any dairy-farm category,ESM/AG SEAL COT B/ACCE SAT 1GL,SODIMAC S.A.
3828,,,0.0,Not related to any dairy-farm category,RECARGA 15KL,DISTRIBUIDORA DE GAS MALON SPA
3829,,,0.0,Not related to any dairy-farm category,COMPRA CILINDRO VACIO 15K,DISTRIBUIDORA DE GAS MALON SPA
3837,,,0.0,"No description provided, unclear classification",TRANSITO_INFRACTOR,SOCIEDAD CONCESIONARIA RUTA 5 CHILLAN-COLLIPULLI S.A.
3845,,ADM-2.2,0.9,"Refund of insurance premium, related to workers insurance",DEVOLUCION DE PRIMA CUOTA 5,REALE CHILE SEGUROS GENERALES S.A.
3846,,ADM-2.2,0.9,"Refund of insurance premium, related to workers insurance",DEVOLUCION DE PRIMA CUOTA 6,REALE CHILE SEGUROS GENERALES S.A.
3847,,ADM-2.2,0.9,"Refund of insurance premium, related to workers insurance",DEVOLUCION DE PRIMA CUOTA 7,REALE CHILE SEGUROS GENERALES S.A.
3848,,ADM-2.2,0.9,"Refund of insurance premium, related to workers insurance",DEVOLUCION DE PRIMA CUOTA 8,REALE CHILE SEGUROS GENERALES S.A.
3849,,ADM-2.3,0.9,Insurance related to general insurance plans,DEVOLUCION DE PRIMA CUOTA 9,REALE CHILE SEGUROS GENERALES S.A.
3855,,EXP-14.4,0.8,Materials for building maintenance,MATERIALES DE,ERWIN RAMIRO AGUILEF PINUER
3856,,EXP-14.4,0.8,Electrical materials for building maintenance,MATERIALES ELECTRICOS,ERWIN RAMIRO AGUILEF PINUER
3859,,EXP-13.1,0.8,Machine repair for agricultural equipment,Reparación generador,SANDRA PAULINA VALLADARES RIOS
3860,,EXP-13.1,0.8,Machine repair for agricultural equipment,Arreglo pata de carro,SANDRA PAULINA VALLADARES RIOS
3861,,EXP-13.1,0.95,Mantencion Maquinaria related to tractor seat repair,Arreglo asiento tractor,SANDRA PAULINA VALLADARES RIOS
3862,,,0.0,Not clearly related to any category,ESCANTILLON DE 9 PULGADAS,VICTOR ALFONSO PATINO SAN MARTIN
3864,,EXP-7.0,0.9,Fumigation is related to agrochemicals and pest control,FUMIGACION MAITEN,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA
3865,,EXP-7.0,0.9,Fumigation is related to agrochemicals and pest control,FUMIGACION BRAMADERO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA
3866,,EXP-6.5,0.85,Fertilization is related to other fertilizers,FERTILIZACION BRAMADERO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA
3867,,EXP-15.5,0.9,Fertilizacion is part of agronomic services,FERTILIZACION TINEO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA
3868,,,0.8,Retroexcavadora is heavy machinery maintenance,Retroexcavadora,GUARDA SPA
3869,,EXP-14.4,0.8,Arreglo casa is building maintenance,Arreglo casa,MAGDIEL AMALEC MONTECINOS SAN MARTIN
3870,,EXP-14.4,0.8,Arreglo ternerera is building maintenance,Arreglo ternerera,MAGDIEL AMALEC MONTECINOS SAN MARTIN
3871,,EXP-14.4,0.8,Muro galpón is building maintenance,Muro galpón,MAGDIEL AMALEC MONTECINOS SAN MARTIN
3872,,EXP-15.3,0.95,Transport of animals between locations fits freight category,TRASLADO CARRO SILERO,LUIS ANTONIO TORRES JARAMILLO
3873,,EXP-15.3,0.95,Transport of calves between locations fits freight category,TRASLADO TERNERAS,LUIS ANTONIO TORRES JARAMILLO
3874,,EXP-15.3,0.95,Transport of dry cows between locations fits freight category,TRASLADO VACAS VACIAS,LUIS ANTONIO TORRES JARAMILLO
3875,,EXP-15.3,0.95,Transport of aborted dry cows between locations fits freight category,TRASL. VACAS VACIAS ABORT,LUIS ANTONIO TORRES JARAMILLO
3876,,EXP-15.3,0.95,Transport of pregnant heifers between locations fits freight category,TRASLADO VAQUILLAS PREÑAD,LUIS ANTONIO TORRES JARAMILLO
3877,,EXP-15.3,0.95,"invoice line mentions transporting pregnant cows between locations, fits frei...",TRASLADO VACAS PREÑADAS,LUIS ANTONIO TORRES JARAMILLO
3878,,EXP-10.1,0.85,"installation of electrical lighting and outlets in a shed and workshop, fits ...",Instalacion electrica,A&C ELECTRICIDAD LIMITADA
3883,,EXP-15.3,0.9,"transport of tractor between locations, fits freight category",Traslado de tractor,MARCELO ALEJANDRO GUZMAN CATALAN
3884,,EXP-15.3,0.9,"movement of silage bales within the field, fits freight category",Movimiento de bolos,MARCELO ALEJANDRO GUZMAN CATALAN
3885,,EXP-15.3,0.9,"transport of materials from a hardware store to the farm, fits freight category",TRASLADO DE MATERIALES,TRANSPORTES LOS VOLCANES SPA
3887,,,0.0,Not related to any category,CUBO DE RIPIO LAVADO,VIMAR SPA
3888,,,0.0,Not related to any category,Integral Bajo 2,TRANSPORTES G & G SPA
3889,,,0.0,Not related to any category,Retroescabadora,TRANSPORTES G & G SPA
3890,,EXP-14.1,0.8,Maintenance of roads and paths,Reparación camino vecinal,TRANSPORTES G & G SPA
3891,,,0.0,Not related to any category,275/55 r20,JS NEUMÁTICOS SPA
3892,,EXP-13.3,0.9,Tire alignment is part of vehicle maintenance,Alineación,JS NEUMÁTICOS SPA
3893,,EXP-13.3,0.8,Windscreen cleaner is part of vehicle maintenance,Wurth limpia vidrios,JS NEUMÁTICOS SPA
3894,,ADM-1.7,0.7,Office furniture construction is an administrative expense,CONSTRUCCION DE MUEBLES,TALLER JORQUERA SPA
3895,,EXP-15.3,0.9,Transport of heifers is classified as freight,VIAJE 48 VAQUILLAS,ORLANDO BERTIN SANDOVAL
3896,,EXP-15.3,0.9,Transport of heifers is classified as freight,VIAJE VAQUILLAS,ORLANDO BERTIN SANDOVAL
