row_id,item_text,description,provider,giro,source,source_file,folio,siblings
1102,Demanda maxima suministrada 38.55 x $ 18007.159533073933,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,DISTRIBUIDORA DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000001327438_813886006.xml,1327438,Administracion del servicio; Electricidad consumida 8760 KwH; Demanda maxima potencia leida 30.57 x $ 28305.430160287862; Pago de cuenta fuera de plazo; Perdida por transformacion; Uso del sistema de transmision
1110,Electricidad consumida 923 KwH,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,DISTRIBUIDORA DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000001327863_813886006.xml,1327863,Administracion del servicio; Pago de cuenta fuera de plazo; Uso del sistema de transmision; Servicio publico; (R.M.E.); Cargo fondo de estabilizacion ley 21.472
1117,Electricidad consumida 41220 KwH,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,DISTRIBUIDORA DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000001328037_813886006.xml,1328037,Administracion del servicio; DEMANDA MAXIMA LEIDA H.F.P. 88.69 x $ 25844.221445484272; Pago de cuenta fuera de plazo; Perdida por transformacion; Uso del sistema de transmision; Servicio publico
1118,DEMANDA MAXIMA LEIDA H.F.P. 88.69 x $ 25844.221445484272,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,DISTRIBUIDORA DE ENERGIA ELECTRICA,COMPRAS,DTE_033_000001328037_813886006.xml,1328037,Administracion del servicio; Electricidad consumida 41220 KwH; Pago de cuenta fuera de plazo; Perdida por transformacion; Uso del sistema de transmision; Servicio publico
1128,Recargo Lectura Baja Tensión,,CIA ELECTRICA OSORNO S A,Distribución de Energía Eléctrica,COMPRAS,DTE_033_000001379215_965315004.xml,1379215,Administración del Servicio; Transporte de Electricidad; Electricidad Consumida; Cargo por Servicio Público; Arriendo de Medidor; Descuento interrupcion del servicio (Compensación)
1130,Arriendo de Medidor,,CIA ELECTRICA OSORNO S A,Distribución de Energía Eléctrica,COMPRAS,DTE_033_000001379215_965315004.xml,1379215,Administración del Servicio; Transporte de Electricidad; Electricidad Consumida; Recargo Lectura Baja Tensión; Cargo por Servicio Público; Descuento interrupcion del servicio (Compensación)
1155,"POLIN IMPREGNADO 3"" A 4"" X 2.65 -____",____,FEROSOR AGRICOLA S.A.,COMERCIALIZADORA DE INSUMOS AGRICOLAS,COMPRAS,DTE_033_000001495645_967895202.xml,1495645,"POLIN IMPREGNADO 3"" A 4"" X 2.65 -____ ____"
1156,DESTETADOR MARIPOSA AMARILLO (M) SHOOF -____,____,FEROSOR AGRICOLA S.A.,COMERCIALIZADORA DE INSUMOS AGRICOLAS,COMPRAS,DTE_033_000001498085_967895202.xml,1498085,DESTETADOR MARIPOSA AMARILLO (M) SHOOF -____ ____
1158,CARPETA COLGANTE METAL TORRE STAND.,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D
1159,DESTACADOR PASTEL X 12 UND SHARPIE NOTE,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D
1160,DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D
1161,PAPEL FOTOC. CARTA 75 GR EXECUTIVE,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D
1162,ARCHIVADOR OFICIO ANCHO BURDEO AUCA,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D
1163,PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D
1164,PLUMON PIZARRA AZUL P.REDONDA ARTEL MP 70-D,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1165,PLUMON PIZARRA NEGRO P.REDONDA ARTEL MP 70-D,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1166,MARCADOR PERMAN.ARTEL P.REDONDA 50 NEGRO,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1167,CLIPS ISOFIT METAL 28 MM PTA.REDONDA 100 UDS,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1168,TONER BROTHER TN-3429 DCP-L56500DN/5100DN 3000PAG,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1169,CUADERNO UNIV. E/D 100 HJ M7 TORRE CLASICO LISO,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1170,LAPIZ PASTA P.MED BIC CRISTAL AZUL,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1171,LOMO ARCHIV.ADHESIVO ANCHO BLANCO ADETEC,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1172,CORRECTOR LIQUIDO T. LAPIZ 7 ML LIQUID PAPER,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1173,SEPARADOR OFICIO 6 DIVIS COLOR TORRE,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1174,CARPETA PIGMENTADA CART. BRILLANTE BUHO AZUL OSCUR,,PROVEEDORES INTEGRALES DEL SUR S.A.,"COMPRA, VENTA DE ARTICULOS DE OFICINA Y LIBRERIA",COMPRAS,DTE_033_000001625589_760415790.xml,1625589,CARPETA COLGANTE METAL TORRE STAND.; DESTACADOR PASTEL X 12 UND SHARPIE NOTE; DESTACADOR FILGO FLUOR SET X 4 UND TEXT MARKER; PAPEL FOTOC. CARTA 75 GR EXECUTIVE; ARCHIVADOR OFICIO ANCHO BURDEO AUCA; PLUMON PIZARRA ROJO P.REDONDA ARTEL MP 70-D
1178,CUCH DER SEG DCBM DIS RED,1095333,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003054518_767627408.xml,3054518,CUCH DER SEG DCBM DIS RED 1095333
1179,PLUM UNIVERSAL 17'' DGP,120805,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003061244_767627408.xml,3061244,PLUM UNIVERSAL 17'' DGP 120805; PLUM UNIVERSAL 22'' DGP 120800
1180,PLUM UNIVERSAL 22'' DGP,120800,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003061244_767627408.xml,3061244,PLUM UNIVERSAL 17'' DGP 120805; PLUM UNIVERSAL 22'' DGP 120800
1181,PLUM BEAMBLADE 17'''' TRICO,498281,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003063268_767627408.xml,3063268,PLUM BEAMBLADE 17'''' TRICO 498281; PLUM BEAMBLADE 22'''' TRICO 498294
1182,PLUM BEAMBLADE 22'''' TRICO,498294,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003063268_767627408.xml,3063268,PLUM BEAMBLADE 17'''' TRICO 498281; PLUM BEAMBLADE 22'''' TRICO 498294
1183,CEP LIMPIA CONDUCTO AIRE,1067865,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003067462_767627408.xml,3067462,CEP LIMPIA CONDUCTO AIRE 1067865; EMBUDO 37CM MOTORLIFE 120893; PORTA CELULAR - TABLET 170566; ROBA CORRIENTE 150A 120855; SET ELASTICO MOSQUETON 121264
1184,EMBUDO 37CM MOTORLIFE,120893,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003067462_767627408.xml,3067462,CEP LIMPIA CONDUCTO AIRE 1067865; EMBUDO 37CM MOTORLIFE 120893; PORTA CELULAR - TABLET 170566; ROBA CORRIENTE 150A 120855; SET ELASTICO MOSQUETON 121264
1185,PORTA CELULAR - TABLET,170566,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003067462_767627408.xml,3067462,CEP LIMPIA CONDUCTO AIRE 1067865; EMBUDO 37CM MOTORLIFE 120893; PORTA CELULAR - TABLET 170566; ROBA CORRIENTE 150A 120855; SET ELASTICO MOSQUETON 121264
1186,ROBA CORRIENTE 150A,120855,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003067462_767627408.xml,3067462,CEP LIMPIA CONDUCTO AIRE 1067865; EMBUDO 37CM MOTORLIFE 120893; PORTA CELULAR - TABLET 170566; ROBA CORRIENTE 150A 120855; SET ELASTICO MOSQUETON 121264
1187,SET ELASTICO MOSQUETON,121264,SOC. COMERC. DE REPUESTOS S.P.A.,VTA. ACCESORIOS Y REPUESTOS AUTOM.,COMPRAS,DTE_033_000003067462_767627408.xml,3067462,CEP LIMPIA CONDUCTO AIRE 1067865; EMBUDO 37CM MOTORLIFE 120893; PORTA CELULAR - TABLET 170566; ROBA CORRIENTE 150A 120855; SET ELASTICO MOSQUETON 121264
1188,Renta de Arrendamiento Nº1 del contrato Nº34379-1,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003190257_97080000K.xml,3190257,
1194,Renta de Arrendamiento Nº1 del contrato Nº34431-0,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003206334_97080000K.xml,3206334,
1195,Renta de Arrendamiento Nº11 del contrato Nº32326-1,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003206571_97080000K.xml,3206571,
1196,COMISION DE USO MENSUAL (Nro. Documento: 474150001425),,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003209889_97080000K.xml,3209889,COMISION DE USO MENSUAL (Nro. Documento: 474150001441)
1198,Renta de Arrendamiento Nº2 del contrato Nº34350-1,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003210653_97080000K.xml,3210653,
1199,Renta de Arrendamiento Nº28 del contrato Nº23221-2,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003211320_97080000K.xml,3211320,
1200,Renta de Arrendamiento Nº2 del contrato Nº34359-1,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003212097_97080000K.xml,3212097,
1201,Renta de Arrendamiento Nº33 del contrato Nº22338-1,,BANCO BICE,BANCO COMERCIAL,COMPRAS,DTE_033_000003212152_97080000K.xml,3212152,
1202,BUZO POPLIN PIL AZUL C/CTA REFL T/M,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,DISTRIBUCION DE ARTICULOS DE SEGURIDAD,COMPRAS,DTE_033_000003268621_868872004.xml,3268621,BUZO POPLIN PIL AZUL C/CTA REFL T/XL; GUANTE CABRITILLA SIN FORRO TIPO A; MASCARILLA KN95 IMPORTADA
1203,BUZO POPLIN PIL AZUL C/CTA REFL T/XL,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,DISTRIBUCION DE ARTICULOS DE SEGURIDAD,COMPRAS,DTE_033_000003268621_868872004.xml,3268621,BUZO POPLIN PIL AZUL C/CTA REFL T/M; GUANTE CABRITILLA SIN FORRO TIPO A; MASCARILLA KN95 IMPORTADA
1205,MASCARILLA KN95 IMPORTADA,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,DISTRIBUCION DE ARTICULOS DE SEGURIDAD,COMPRAS,DTE_033_000003268621_868872004.xml,3268621,BUZO POPLIN PIL AZUL C/CTA REFL T/M; BUZO POPLIN PIL AZUL C/CTA REFL T/XL; GUANTE CABRITILLA SIN FORRO TIPO A
1206,Peaje Autopista Vespucio Norte,,Sociedad Concesionaria Vespucio Norte Express S.A.,CONSTRUCCION DE CARRETERAS Y LINEAS DE FERROCARRIL,COMPRAS,DTE_033_000004282243_969920301.xml,4282243,Interés por Mora; Arriendo Televía
1207,Interés por Mora,,Sociedad Concesionaria Vespucio Norte Express S.A.,CONSTRUCCION DE CARRETERAS Y LINEAS DE FERROCARRIL,COMPRAS,DTE_033_000004282243_969920301.xml,4282243,Peaje Autopista Vespucio Norte; Arriendo Televía
1208,Arriendo Televía,,Sociedad Concesionaria Vespucio Norte Express S.A.,CONSTRUCCION DE CARRETERAS Y LINEAS DE FERROCARRIL,COMPRAS,DTE_033_000004282243_969920301.xml,4282243,Peaje Autopista Vespucio Norte; Interés por Mora
1219,VACAS EN CONTROL,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004882468_823926006.xml,4882468,
1222,CUOTA CONTROL LECHERO OFICIAL,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004882508_823926006.xml,4882508,
1231,K-L MINI REGULADOR DE PRESION 35 P.,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004889184_823926006.xml,4889184,K-L ASPERSOR NELSON R2000 RED - RED
1236,PARATUBERCULOSIS ELISA SUERO,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004891594_823926006.xml,4891594,LEUCOSIS ELISA SUERO POOL 10 MUESTRAS; BRUCELOSIS (ROSA DE BENGALA)
1237,MOVILIZACION OMEC,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004894542_823926006.xml,4894542,ROMANA SILO; TP LINK ROUTER CABLE UTP CAJA DERV 041
1238,ROMANA SILO,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004894542_823926006.xml,4894542,MOVILIZACION OMEC; TP LINK ROUTER CABLE UTP CAJA DERV 041
1239,TP LINK ROUTER CABLE UTP CAJA DERV 041,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,"CRIA DE GANADO Y BOVINO, ESTACION SERV.",COMPRAS,DTE_033_000004894542_823926006.xml,4894542,MOVILIZACION OMEC; ROMANA SILO
1245,Multifuncional Tinta Continua Pixma G3110 WiFi,,PERSONAL COMPUTER FACTORY S.A.,Ventas e importacion articulos computacionales,COMPRAS,DTE_033_000005340357_788855508.xml,5340357,
1246,"Smart TV LED 50"" UN50CU7090 UHD 4K 2024",,PERSONAL COMPUTER FACTORY S.A.,Ventas e importacion articulos computacionales,COMPRAS,DTE_033_000005340463_788855508.xml,5340463,
1247,"Soporte TV Inclinable 32"" a 60"" Prolink",,PERSONAL COMPUTER FACTORY S.A.,Ventas e importacion articulos computacionales,COMPRAS,DTE_033_000005340464_788855508.xml,5340464,
1250,TUBO LED 16W 6500K 1200MM 1600LM PHILLIPS 929003087611,,ELECTROCOM S.A.,VENTA DE MATERIALES ELECTRICOS Y CONSTRUCCION,COMPRAS,DTE_033_000006357575_963550006.xml,6357575,
1253,MONITOREO MES DE 02/2025 CONTRATO 1731576,,VERISURE CHILE SPA,SERVICIOS INTEGRALES DE SEGURIDAD,COMPRAS,DTE_033_000010072822_760586471.xml,10072822,
1255,MONITOREO MES DE 02/2025 CONTRATO 1697527,,VERISURE CHILE SPA,SERVICIOS INTEGRALES DE SEGURIDAD,COMPRAS,DTE_033_000010167554_760586471.xml,10167554,
1258,JAB SIM AVENA 500M,,CENCOSUD RETAIL S.A.,Comercial,COMPRAS,DTE_033_000023547444_81201000K.xml,23547444,JABON LIQ. SIMONDS
1259,JABON LIQ. SIMONDS,,CENCOSUD RETAIL S.A.,Comercial,COMPRAS,DTE_033_000023547444_81201000K.xml,23547444,JAB SIM AVENA 500M
1269,SILWET X 1 LT,SILWET TX 100,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028087540_810941006.xml,28087540,SILWET X 1 LT SILWET TX 100
1273,Intereses mayor plazo,Intereses mayor plazo,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028118938_810941006.xml,28118938,Intereses mayor plazo Intereses mayor plazo
1297,GASOLINA 95,Retira: ANTILLANCA SPA{Impuesto base combustible: 13728{Impuesto variable combustible: 249,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,COMPRAS,DTE_033_000028125976_810941006.xml,28125976,GASOLINA 95 Retira: ANTILLANCA SPA{Impuesto base combustible: 13728{Impuesto variable combustible: 2
1309,TORDON 24 K 1 LT,TORDON 101,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028127647_810941006.xml,28127647,"AGUJA DESECHABLE 18G X 1"" AGUJA DESECHABLE DE CALIBRE 18G POR 1 PULGADA DE LARGO; JERINGA DESECHABLE 3 ML C/AGUJA (L.L.) JERINGA DESECHABLE 3 CC CON AGUJA; PINTURA CELO TELL TAIL SPRAY ROJ 500CC PINTURA ROJA EN SPRAY PARA USO EN ANIMALES DE LA LINEA TELL T; TOALLA PAPEL INTERFOLIADA 320 UN TOALLA PAPEL INTERFOLIADA 320 UN; ECO CMT CHECK 1 KL. ECO CMT CHECK 1 KL.; TORDON 24 K 1 LT TORDON 101"
1329,LI - 700 X 10 LT.,LI 700,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028128329_810941006.xml,28128329,LI - 700 X 10 LT. LI 700
1331,SULFATO DE COBRE X 25 KL.,SULFATO DE COBRE X 25 KL.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,COMPRAS,DTE_033_000028138836_810941006.xml,28138836,SULFATO DE COBRE X 25 KL. SULFATO DE COBRE X 25 KL.; ESTACA COLA CHANCHO 850MM 10UN (G64213) ESTACA COLA CHANCHO 850MM 10UN (G64213)
1377,GASOLINA 95,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,COMPRAS,DTE_033_000028353802_810941006.xml,28353802,
1382,UHT ENTERA 200,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. Y COMBUSTIBLES,COMPRAS,DTE_033_000028356287_810941006.xml,28356287,
1383,OMO 10 LT,,EASY RETAIL S.A.,Comercial,COMPRAS,DTE_033_000034531947_765686601.xml,34531947,ESPONJA PARRILLA; BOLSA BASURA ROLL
1384,ESPONJA PARRILLA,,EASY RETAIL S.A.,Comercial,COMPRAS,DTE_033_000034531947_765686601.xml,34531947,OMO 10 LT; BOLSA BASURA ROLL
1385,BOLSA BASURA ROLL,,EASY RETAIL S.A.,Comercial,COMPRAS,DTE_033_000034531947_765686601.xml,34531947,OMO 10 LT; ESPONJA PARRILLA
