rows,reason,prediction,prediction_name,direction,normalized_item,example_item,example_description,example_provider,mean_top1
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,cubo de ripio lavado,CUBO DE RIPIO LAVADO,,VIMAR SPA,0.2086
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,encimera mgbs 312a 2 quemadores de gas tebisa,ENCIMERA MGBS-312A 2 QUEMADORES DE GAS TEBISA,ENCIMERA MGBS-312A 2 QUEMADORES DE GAS TEBISA,COMERCIAL HARCHA SPA,0.4512
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,jarra 2 lt plastica,JARRA 2 LT. PLASTICA,,MIRTHA LEONOR CASTILLO KANTER,0.2757
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,pila energizer alcalina dx2 cu,PILA ENERGIZER ALCALINA DX2 CU,,SODIMAC S.A.,0.4041
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,remaches inserto goma band lateral rf,REMACHES INSERTO GOMA BAND. LATERAL RF,REMACHES INSERTO GOMA BAND. LATERAL RF,GALLAGHER CHILE SPA,0.3698
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,rodamiento,RODAMIENTO,,ENTRE RIEGOS DEL SUR SPA,0.219
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,servicio de retiro,Servicio de retiro,y disposicion de residuos plasticos.,SOCIEDAD COMERCIAL VITACYCLE LIMITADA,0.3562
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,sika 3 bidon x 4 litros,SIKA 3 - BIDON X 4 LITROS -@,SIKA 3 - BIDON X 4 LITROS -@,DORIS IVONNE CASTILLO KANTER,0.4654
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,sleep basics magnesio bisglicinato pack 3 meses,Sleep Basics - Magnesio Bisglicinato Pack 3 Meses,,MercadoLibre Chile LTDA,0.2211
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,tiza carbonato calcio 1kgs mohican,TIZA CARBONATO CALCIO 1KGS MOHICAN -@,TIZA CARBONATO CALCIO 1KGS MOHICAN -@,DORIS IVONNE CASTILLO KANTER,0.2954
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,tuerca mariposa aluminio hi 2,"TUERCA MARIPOSA ALUMINIO HI 2""",,COMERCIAL CLIMENT SPA,0.2234
2,low_confidence,EXP-16.2,Otros Gastos Campo,COMPRAS,union amer termofusion so so 20mm,UNION AMER TERMOFUSION SO SO 20MM,,COMERCIAL CLIMENT SPA,0.3703
2,low_confidence,EXP-2.2,Medicamentos Mastitis,COMPRAS,clostribac 9p x 50 dosis,CLOSTRIBAC 9P x 50 DOSIS -____,____,FEROSOR AGRICOLA S.A.,0.5398
2,low_confidence,EXP-2.2,Medicamentos Mastitis,COMPRAS,filtro combustible 6,%FILTRO COMBUSTIBLE (6),,SURAC,0.1579
2,low_confidence,EXP-2.2,Medicamentos Mastitis,COMPRAS,pintura spray fil azul azul,PINTURA SPRAY FIL AZUL -_AZUL___,_AZUL___,FEROSOR AGRICOLA S.A.,0.4769
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,abastero arg v porc kg,ABASTERO ARG V PORC KG,,CENCOSUD RETAIL S.A.,0.1712
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,adhesivo vinilit 240cc secado lento,ADHESIVO VINILIT 240CC.SECADO LENTO,,COMERCIAL CLIMENT SPA,0.4509
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,cinta cristal 18 x 30 mt sellocinta,CINTA CRISTAL 18 X 30 MT SELLOCINTA,,PROVEEDORES INTEGRALES DEL SUR S.A.,0.3973
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,clavo cte 4 2 5kg cun029,"CLAVO CTE 4 2,5KG CUN029",,SODIMAC S.A.,0.305
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,clavo cte 4 bolsa 1kg cun06c,CLAVO CTE 4 BOLSA 1KG CUN06C,,SODIMAC S.A.,0.1577
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,clavo cte 6 x5 bol 2 5 kg cun,CLAVO CTE.6 X5 BOL 2.5 KG. CUN,,SODIMAC S.A.,0.2715
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,clips isofit metal 28 mm pta redonda 100 uds,CLIPS ISOFIT METAL 28 MM PTA.REDONDA 100 UDS,,PROVEEDORES INTEGRALES DEL SUR S.A.,0.3957
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,generador monofasico go1200 gta 12kva kolvok,GENERADOR MONOFASICO GO1200 GTA 12KVA KOLVOK,,BOBINADOS INDUSTRIALES LONCOMILLA SPA,0.3072
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,huachalomo nacional v jumbo kg porc,HUACHALOMO NACIONAL V JUMBO KG PORC,,CENCOSUD RETAIL S.A.,0.1956
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,neumatico 14 9 24 8 telas,NEUMATICO 14.9-24 / 8 TELAS,"|NEUMATICO 14.9 X 24 OZKA KNK 50, 14 PR",Tattersall AgroInsumos S.A.,0.4273
2,low_confidence,EXP-2.4,Sales Minerales,COMPRAS,valvula compta ital c hilo 2,"VALVULA COMPTA.ITAL.C/HILO 2""",,COMERCIAL CLIMENT SPA,0.2733
2,low_confidence,EXP-2.5,Otros Medicamentos,COMPRAS,yodocap x 1 l,YODOCAP X 1 L,YODOCAP X 1 L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.3327
2,low_confidence,EXP-4.2,Bolos Silo,COMPRAS,bolos chapilcahuin,BOLOS CHAPILCAHUIN,Pago por bolos total 75 bolos,SERVICIOS AGRICOLAS CORPAL SPA,0.5963
2,low_confidence,EXP-4.2,Bolos Silo,COMPRAS,bolos maiten,Bolos maitén,,HECTOR ADRIAN VALENZUELA PAREDES,0.4893
2,low_confidence,EXP-4.2,Bolos Silo,COMPRAS,bolos yutreco,BOLOS YUTRECO,Total bolos 120 bolos en 19H: 6 bolos por ha valor ha : 135.000,SERVICIOS AGRICOLAS CORPAL SPA,0.5084
2,low_confidence,EXP-4.2,Bolos Silo,COMPRAS,traslado bolos corte alto,TRASLADO BOLOS CORTE ALTO,Distancia 112km viaje dos vueltas camión con carro,SERVICIOS AGRICOLAS CORPAL SPA,0.4496
2,low_confidence,EXP-4.2,Bolos Silo,COMPRAS,valvula de bola pvc hilo s union 50mm 1 1 2,"VALVULA DE BOLA PVC-HILO S/UNION 50MM = 1,1/2""",,COMERCIAL CLIMENT SPA,0.1662
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,clavo de 5kg,CLAVO DE 5KG -@,CLAVO DE 5KG -@,DORIS IVONNE CASTILLO KANTER,0.1907
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,e coli en agua,E. COLI EN AGUA,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.1115
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,ibr ige,IBR IgE,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.3833
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,manzana roja frutalan malla kg,MANZANA ROJA FRUTALAN MALLA KG,,COMERCIAL AMAR HNOS. Y CIA. LTDA,0.2892
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,reactivo cmt g2 g2 dairy care chile 1 lt,REACTIVO CMT G2 -G2 DAIRY CARE CHILE_ 1 LT.___,G2 DAIRY CARE CHILE_ 1 LT.___,FEROSOR AGRICOLA S.A.,0.3446
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,roundup controlmax 15 k,ROUNDUP CONTROLMAX 15 K,^ ! Cuota Vencimiento Monto ! Cuota Vencimiento Monto ! Cuota Vencimiento Monto ! ^ !==============================!==============================!==============================! ^ ! CU01 23-10-2025 906.225 ! CU02 22-11-2025 906.225 ! CU03 22-12-2025 906.225 ! ^ ! CU04 21-01-2026 906.225 ! CU05 20-02-2026 906.225 ! CU06 22-03-2026 906.225 ! ^ ! CU07 21-04-2026 906.545,COAGRA S.A.,0.2737
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,servicio emergencia lh,SERVICIO EMERGENCIA LH,,HGS DAIRY SOLUTIONS SPA,0.6028
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,sulfato cobre 1 kg,SULFATO COBRE 1 KG. -____,____,FEROSOR AGRICOLA S.A.,0.1795
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,triton frut,TRITON FRUT,UN 0003,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.2881
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,vivefort x 3 amp,VIVEFORT X 3 AMP. -____,____,FEROSOR AGRICOLA S.A.,0.6432
2,low_confidence,EXP-7.0,AGROQUIMICOS,COMPRAS,xr xl utto fluid x 18 9l,"XR XL UTTO FLUID X 18,9L",,COMPAÑÍA AGROPECUARIA COPEVAL S.A.,0.4815
2,low_confidence,EXP-9.1,Energia Electrica Riego,COMPRAS,ajuste para facilitar el pago en efectivo mes actual,"Ajuste para facilitar el pago en efectivo, mes actual",,Sociedad Austral de Electricidad SA,0.421
2,low_confidence,EXP-9.1,Energia Electrica Riego,COMPRAS,ajuste para facilitar el pago en efectivo mes anterior,"Ajuste para facilitar el pago en efectivo, mes anterior",,Sociedad Austral de Electricidad SA,0.3781
2,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,mantencion motor del,Mantención motor del,riego 1,SANDRA PAULINA VALLADARES RIOS,0.6269
2,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,pl terminal hi 1 1 4 plansa,PL-TERMINAL HI 1 1 4 PLANSA -@,PL-TERMINAL HI 1 1 4 PLANSA -@,DORIS IVONNE CASTILLO KANTER,0.3546
2,low_confidence,EXP-9.2,Otros Gastos Riego,COMPRAS,tira tubo colector 200 mm x 6mts,TIRA TUBO COLECTOR 200 MM X 6MTS -@,TIRA TUBO COLECTOR 200 MM X 6MTS -@,DORIS IVONNE CASTILLO KANTER,0.2403
2,unfamiliar_for_predicted_class,ADM-1.4,Movilizacion,COMPRAS,gastos de cobranzas,Gastos de Cobranzas,,Sociedad Concesionaria Vespucio Norte Express S.A.,0.7895
2,unfamiliar_for_predicted_class,ADM-1.6,Utiles y gastos de oficina.,COMPRAS,nectar naran,NECTAR NARAN,UN 0000@@Lleve N x $#D#244,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.7627
2,unfamiliar_for_predicted_class,EXP-10.1,Mantencion Sala,COMPRAS,hora tecnica,HORA TECNICA,,HGS DAIRY SOLUTIONS SPA,0.7618
2,unfamiliar_for_predicted_class,EXP-10.1,Mantencion Sala,COMPRAS,spray deslizante,SPRAY DESLIZANTE,,HGS DAIRY SOLUTIONS SPA,0.7682
2,unfamiliar_for_predicted_class,EXP-11.3,Petroleo,COMPRAS,aramco proforce diesel a,Aramco ProForce Diesel A,"Aramco ProForce Diesel A@@Fecha 12/12/2025 Base 1.50 UTM/m3; 104,313; Variable 0 UTM/m3; 32,587",Esmax Distribucion SpA,0.7762
2,unfamiliar_for_predicted_class,EXP-13.3,Mantencion Vehiculos,COMPRAS,cambio filtro aire,cambio filtro aire,cambio filtro petroleo cambio filtro aceite cambio filtro polen cambio aceite motor cambio bieletas rev frenos delanteros rev frenos traseros rev tren delantero cambio ampolletas ford ranger,SERVIMEC SPA,0.8509
2,unfamiliar_for_predicted_class,EXP-13.3,Mantencion Vehiculos,COMPRAS,s md10 primera mantencion,S-MD10 PRIMERA MANTENCION,A@S-MD10 PRIMERA MANTENCION,DIFOR CHILE S.A.,0.9421
2,unfamiliar_for_predicted_class,EXP-13.3,Mantencion Vehiculos,COMPRAS,s md50 quinta mantencion,S-MD50 QUINTA MANTENCION,A@S-MD50 QUINTA MANTENCION,DIFOR CHILE S.A.,0.8994
2,unfamiliar_for_predicted_class,EXP-13.3,Mantencion Vehiculos,COMPRAS,s md60 sexta mantencion,S-MD60 SEXTA MANTENCION,A@S-MD60 SEXTA MANTENCION,DIFOR CHILE S.A.,0.9198
2,unfamiliar_for_predicted_class,EXP-13.3,Mantencion Vehiculos,COMPRAS,s md70 servicio de 70000 km,S-MD70 SERVICIO DE 70000 KM.,A@S-MD70 SERVICIO DE 70000 KM.,DIFOR CHILE S.A.,0.9245
2,unfamiliar_for_predicted_class,EXP-14.1,Mantencion Caminos,COMPRAS,traslado de rodillo desde,TRASLADO DE RODILLO DESDE,FUTRONO HASTA FUNDO EL MAITEN 08/07/2025,TRANSPORTES PINILLA SPA,0.7836
2,unfamiliar_for_predicted_class,EXP-14.3,Mantencion Agua y Purines,COMPRAS,cabo madera pvc 120cm cun03,CABO MADERA PVC 120CM CUN03,,SODIMAC S.A.,0.7747
2,unfamiliar_for_predicted_class,EXP-14.3,Mantencion Agua y Purines,COMPRAS,terminal he plastico 1,"TERMINAL HE PLASTICO 1""",,COMERCIAL CLIMENT SPA,0.8261
2,unfamiliar_for_predicted_class,EXP-14.3,Mantencion Agua y Purines,COMPRAS,terminal he plastico 1 1 2,"TERMINAL HE PLASTICO 1,1/2""",,COMERCIAL CLIMENT SPA,0.7905
2,unfamiliar_for_predicted_class,EXP-14.3,Mantencion Agua y Purines,COMPRAS,terminal he plastico 1 1 4,"TERMINAL HE PLASTICO 1,1/4""",,COMERCIAL CLIMENT SPA,0.7877
2,unfamiliar_for_predicted_class,EXP-14.4,Mantencion Instalaciones,COMPRAS,instalacion,INSTALACION,ELETRICA BODEGA,ALBERTO JESUS LARA GUZMAN,0.9467
2,unfamiliar_for_predicted_class,EXP-14.4,Mantencion Instalaciones,COMPRAS,servicio mo construccion,SERVICIO MO CONSTRUCCION,,ERWIN RAMIRO AGUILEF PINUER,0.9422
2,unfamiliar_for_predicted_class,EXP-15.5,Servicios Agricolas,COMPRAS,asesoria huerto tineo,Asesoria Huerto Tineo,,HSV SPA,0.8431
2,unknown_sales_item,ING-0.3,VENTA VAQUILLAS,VENTAS,venta camioneta,VENTA CAMIONETA,MARCA: FORD TIPO: CAMIONETA MODELO F150 LARIAT SPORT 4X4 AUT AÃO: 2017 COLOR: GRIS METALICO NÂ° MOTOR: HFB01978 CHASSIS: 1FTEW1EF6HFB01978 COMBUSTIBLE: GASOLINA PATENTE: JSFK23,ANTILLANCA SPA,0.4388
2,unknown_sales_item,ING-0.4,VENTA TERNEROS,VENTAS,venta de activo fijo,VENTA DE ACTIVO FIJO,ESTANQUE DELAVAL 16.000 LTS USADO,ANTILLANCA SPA,0.6517
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,abrazadera con perno 60mm 63mm,ABRAZADERA CON PERNO 60MM-63MM -@,ABRAZADERA CON PERNO 60MM-63MM -@,DORIS IVONNE CASTILLO KANTER,0.3869
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,aq soporte canal aquapluv tigre,AQ-SOPORTE CANAL AQUAPLUV TIGRE -@,AQ-SOPORTE CANAL AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,0.1432
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,aq tee bajada aquapluv tigre,AQ-TEE BAJADA AQUAPLUV TIGRE -@,AQ-TEE BAJADA AQUAPLUV TIGRE -@,DORIS IVONNE CASTILLO KANTER,0.1526
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,baston lector xrs2i tru test sf3,BASTON LECTOR XRS2I TRU-TEST (SF3),,COMPAÑÍA AGROPECUARIA COPEVAL S.A.,0.1522
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,bolsa,BOLSA,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.5565
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,bolsa papel cencosud yapak 100gr,BOLSA PAPEL CENCOSUD YAPAK 100GR,,CENCOSUD RETAIL S.A.,0.2536
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,bushing reduccion he hi 1 x 1 2,-BUSHING REDUCCION HE-HI 1 X 1 2 -@,-BUSHING REDUCCION HE-HI 1 X 1 2 -@,DORIS IVONNE CASTILLO KANTER,0.2345
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,byod shop prorated subscription,BYOD shop prorated subscription,BYOD shop prorated subscription,STARLINK CHILE SPA,0.2619
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,cafe nescafe tradicion 170 gr,CAFE NESCAFE TRADICION 170 GR,,CENCOSUD RETAIL S.A.,0.703
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,codo hi hi 3 4,-CODO HI-HI 3 4 -@,-CODO HI-HI 3 4 -@,DORIS IVONNE CASTILLO KANTER,0.3196
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,colacion mayo,colacion mayo,,ALEX PATRICIO CARRILLO VERA,0.1582
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,curso tecnicas de control y prevencion de cojeras en vacas lecheras,Curso Técnicas De Control Y Prevención De Cojeras En Vacas Lecheras,,Fundación de Instrucción Agrícola Adolfo Matthei,0.8514
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,guardapolvo rodon de 2 pulgadas ancho,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@,GUARDAPOLVO RODON DE 2 PULGADAS ANCHO -@,DORIS IVONNE CASTILLO KANTER,0.4053
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,guardapolvo rodon especial 3 x 3 4 espesor,GUARDAPOLVO RODON ESPECIAL 3 X 3 4 ESPESOR -@,GUARDAPOLVO RODON ESPECIAL 3 X 3 4 ESPESOR -@,DORIS IVONNE CASTILLO KANTER,0.4225
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,insumos,INSUMOS,INSUMOS,Dercomaq S.P.A.,0.3041
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,juego de fitting para sanitario kb ab107 fas,JUEGO DE FITTING PARA SANITARIO KB-AB107 FAS-@,JUEGO DE FITTING PARA SANITARIO KB-AB107 FAS-@,DORIS IVONNE CASTILLO KANTER,0.3004
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,kit regulador flexible providus bolsa trad,KIT REGULADOR + FLEXIBLE PROVIDUS BOLSA TRAD -@,KIT REGULADOR + FLEXIBLE PROVIDUS BOLSA TRAD -@,DORIS IVONNE CASTILLO KANTER,0.3539
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,lavaparabrisas copec,LAVAPARABRISAS COPEC,LAVAPARABRISAS COPEC,DANIEL VILLAR Y CIA LTDA,0.206
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,llave bola jardin 1 2 h full manilla roja,LLAVE BOLA JARDIN 1 2 H-FULL MANILLA ROJA -@,LLAVE BOLA JARDIN 1 2 H-FULL MANILLA ROJA -@,DORIS IVONNE CASTILLO KANTER,0.1975
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,niple he he 2,-NIPLE HE-HE 2 -@,-NIPLE HE-HE 2 -@,DORIS IVONNE CASTILLO KANTER,0.3014
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,nirs ensilaje pradera forraje,NIRS ENSILAJE PRADERA FORRAJE,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.2252
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,nombre item 1,Nombre ítem 1,,SOCIEDAD PANEBRA E HIJOS SPA,0.2324
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,pco perno coche 5 16 x 1,PCO PERNO COCHE 5 16 X 1 -@,PCO PERNO COCHE 5 16 X 1 -@,DORIS IVONNE CASTILLO KANTER,0.3168
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,queso gauda,QUESO GAUDA,UN 0001,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.2353
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,sifon lavaplatos loa hoffens s curva,SIFON LAVAPLATOS LOA HOFFENS S/CURVA -@,SIFON LAVAPLATOS LOA HOFFENS S/CURVA -@,DORIS IVONNE CASTILLO KANTER,0.402
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,sifon lavatorio regio 1 1 4 x 40mm hoffens 20018,SIFON LAVATORIO REGIO 1 1 4 X 40MM HOFFENS 20018 -@,SIFON LAVATORIO REGIO 1 1 4 X 40MM HOFFENS 20018 -@,DORIS IVONNE CASTILLO KANTER,0.1963
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,silla comedor lotta pack x2 ecocuero cafe diseno industrial,Silla Comedor Lotta Pack X2 Ecocuero Cafe Diseno Industrial,,MercadoLibre Chile LTDA,0.2498
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,sixpack cola,SIXPACK COLA,UN 0001,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.1776
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,te ceylan,TE CEYLAN,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.1456
2,weak_class,EXP-1.1,Otros Gastos RRHH,COMPRAS,valvula bola paso 3 4 h full,VALVULA BOLA PASO 3 4 H-FULL -@,VALVULA BOLA PASO 3 4 H-FULL -@,DORIS IVONNE CASTILLO KANTER,0.1555
2,weak_class,EXP-10.2,Diping,COMPRAS,vacas,vacas,,AGRICOLA Y GANADERA EMERALD LIMITADA,0.8965
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,aceite bombas rpl 1 l omega fluid m220,ACEITE BOMBAS RPL 1 L.OMEGA FLUID M220,,GEA Farm Technologies Osorno Ltda.,0.4819
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,aceite hidraulico 4 7 lt iso 150,ACEITE HIDRAULICO 4.7 LT ISO 150,,GEA Farm Technologies Osorno Ltda.,0.4396
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,aceite hidraulico nuto h32 19l,ACEITE HIDRAULICO NUTO H32 19L.,,GEA Farm Technologies Osorno Ltda.,0.3818
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,alicate picoloro boca curva 12 uyustools all612,ALICATE PICOLORO BOCA CURVA 12 UYUSTOOLS ALL612 -@,ALICATE PICOLORO BOCA CURVA 12 UYUSTOOLS ALL612 -@,DORIS IVONNE CASTILLO KANTER,0.1495
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,juego pezoneras colector 300,JUEGO PEZONERAS COLECTOR 300,,GEA Farm Technologies Osorno Ltda.,0.6616
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,kit ser 1500h metatron mb sin kick off,KIT SER 1500H METATRON MB SIN KICK OFF,,GEA Farm Technologies Osorno Ltda.,0.726
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,leche entera colun 200 cc pack x 6,LECHE ENTERA COLUN 200 CC PACK x 6,,CENCOSUD RETAIL S.A.,0.3168
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,limpieza de fosos,Limpieza de fosos,,DERIVA SPA,0.1972
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,limpieza silo 33 t,Limpieza silo 33 T,,MANTENCION INDUSTRIAL DEL SUR LIMITADA,0.6547
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,lobe blast 4 75 lt detergente bomba cl,"LOBE BLAST 4,75 LT (DETERGENTE BOMBA CL)",,GEA Farm Technologies Osorno Ltda.,0.4519
2,weak_class,EXP-10.4,Otros Gastos Lecheria,COMPRAS,selector abb 2 posiciones 1na c2ss2 10b 10 compacto,SELECTOR ABB 2 POSICIONES 1NA C2SS2-10B-10 COMPACTO,,GEA Farm Technologies Osorno Ltda.,0.5055
2,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,administracion del servicio,Administración del Servicio,,Sociedad Austral de Electricidad SA,0.7936
2,weak_class,EXP-11.1,Electricidad Lecheria,COMPRAS,cargo por servicio publico,Cargo por Servicio Público,,Sociedad Austral de Electricidad SA,0.5874
2,weak_class,EXP-11.2,Electricidad Casas e Instalaciones,COMPRAS,reparacion casa maiten,Reparación casa Maitén,,MAGDIEL AMALEC MONTECINOS SAN MARTIN,0.4691
2,weak_class,EXP-11.5,Gas,COMPRAS,balon gas 190 grs bercatti,BALON GAS 190 GRS BERCATTI -@,BALON GAS 190 GRS BERCATTI -@,DORIS IVONNE CASTILLO KANTER,0.9202
2,weak_class,EXP-11.5,Gas,COMPRAS,balon gas desechable 190 gr providus,BALON GAS DESECHABLE 190 GR PROVIDUS -@,BALON GAS DESECHABLE 190 GR PROVIDUS -@,DORIS IVONNE CASTILLO KANTER,0.8692
2,weak_class,EXP-11.5,Gas,COMPRAS,gas cola2 5l,GAS COLA2.5L,UN 0001,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.8787
2,weak_class,EXP-11.5,Gas,COMPRAS,regulador de gas baja presion prov,REGULADOR DE GAS BAJA PRESION PROV -@,REGULADOR DE GAS BAJA PRESION PROV -@,DORIS IVONNE CASTILLO KANTER,0.6753
2,weak_class,EXP-11.5,Gas,COMPRAS,soplete gas pg400m providus technic,SOPLETE GAS PG400M PROVIDUS TECHNIC -@,SOPLETE GAS PG400M PROVIDUS TECHNIC -@,DORIS IVONNE CASTILLO KANTER,0.9265
2,weak_class,EXP-15.2,Servicios Veterinarios,COMPRAS,podologia clinica bovina,PODOLOGÍA CLÍNICA BOVINA,Servicio realizado 15 abril 2025 por Roberto Molina,MOLINA MANNS SPA,0.9226
2,weak_class,EXP-15.2,Servicios Veterinarios,COMPRAS,podologia correctiva,PODOLOGIA CORRECTIVA,8 MAYO: 16 VACAS 9 MAYO: 17 VACAS 15 MAYO: 23 VACAS 21 MAYO: 30 VACAS *SERVICIOS REALIZADOS POR ROBERTO MOLINA,MOLINA MANNS SPA,0.9273
2,weak_class,EXP-4.3,Bolos Heno,COMPRAS,bols roll 50x70 30lt 10u bca,BOLS ROLL 50X70 30LT 10U BCA,,SODIMAC S.A.,0.4362
2,weak_class,EXP-4.3,Bolos Heno,COMPRAS,bols roll 50x70 30lt 10u ngra,BOLS ROLL 50X70 30LT 10U NGRA,,SODIMAC S.A.,0.4091
2,weak_class,EXP-4.3,Bolos Heno,COMPRAS,confeccion bolos,CONFECCION BOLOS,,AGRÍCOLA J-S-E LIMITADA,0.5489
2,weak_class,EXP-4.3,Bolos Heno,COMPRAS,confeccion bolos pelleco,CONFECCION BOLOS PELLECO,,AGRÍCOLA J-S-E LIMITADA,0.6684
2,weak_class,EXP-4.3,Bolos Heno,COMPRAS,film para bolo winpack 750mm x 1500mt blanco,FILM PARA BOLO WINPACK 750MM X 1500MT BLANCO,ROLLO 1500 MT|,Tattersall AgroInsumos S.A.,0.7848
2,weak_class,EXP-4.3,Bolos Heno,COMPRAS,fundo raices,FUNDO RAICES,CONFECCION BOLOS. TOTAL BOLOS 50 EN 15 HA 3.3 BOLOS POR HA. VALOR HA 120.000 VALOR BOLO 12.000 SIN INSUMOS,SERVICIOS AGRICOLAS CORPAL SPA,0.5356
2,weak_class,EXP-5.1,Concentrado Vacas,COMPRAS,mipro pastoreo,Mipro Pastoreo,//FUNDO MAITEN G/6986 y 6999,SANO - NUTRICION ANIMAL MODERNA SPA,0.6882
