gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,direction_evidence,raw_row_id
RG-00432,EXP-13.1,Mantencion Maquinaria,client_product_rule,"A. TELLUS S2 MX 68 X 18,9 L (964630)",7604163,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00433,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,ALCOHOL X 1 LT.,7025135,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00434,EXP-16.2,Otros Gastos Campo,client_product_rule,TERMOMETRO PLASTICO PARA SUELOS SHOOF,7603838,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00435,EXP-16.2,Otros Gastos Campo,client_product_rule,PLUVIOMETRO RAIN MAXX SHOOF,7604127,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00436,EXP-13.1,Mantencion Maquinaria,client_product_rule,A.MOBIL NUTO 68 X 19LTS,7070530,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00437,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70927 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00438,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 71035 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00439,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 71080 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00440,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 71081 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00441,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 71082 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00442,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 71083 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00443,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70374 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00444,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70563 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00445,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70564 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00446,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70701 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00447,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70746 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00448,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70912 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00449,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70914 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00450,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70917 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00451,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70919 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00452,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70921 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00453,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70922 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00454,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70926 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00455,EXP-16.2,Otros Gastos Campo,client_product_rule,RATAMIX PASTA X 500 GR (50 X 10 GR),7609580,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00456,EXP-16.2,Otros Gastos Campo,client_product_rule,SACOS PAPEROS 45 X 70 CM,7607691,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00457,EXP-13.1,Mantencion Maquinaria,client_product_rule,ADBLUE GRANEL X L,7605414,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00458,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CUCHILLO DESPALMADOR DERECHO AESCULAP,7602859,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00459,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PECHERA REVERSIBLE CON LOGO COLUN,7612006,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00460,EXP-2.2,Medicamentos Mastitis,client_product_rule,MAMYSIN - S X 20 JER,7604878,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00461,EXP-2.5,Otros Medicamentos,client_product_rule,"EPRINEX POUR-ON X 2,5 L",7605484,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00462,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"MANGUERA STAR GARDEN 3/4"" 5 BAR",7605006,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00463,EXP-16.2,Otros Gastos Campo,client_product_rule,PITA SAQUERA NYLON,7006874,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00464,EXP-2.3,Vacunas,client_product_rule,VACUNA BRUCELLA ABORTUS CEPA RB-51,7058050,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00465,EXP-10.3,Detergentes e higenizantes,client_product_rule,ESPUMA CLORADA DA X 20 LT,7607575,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00466,EXP-2.5,Otros Medicamentos,client_product_rule,TUBERCULINA PPD BOVINA (AGROVET),7600242,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00467,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 60 ML (L.L.),7034460,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00468,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,MANGO BISTURI N°4,7045560,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00469,EXP-2.5,Otros Medicamentos,client_product_rule,TREO ACE X 500 CC,7024040,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00470,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 69867 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00471,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70202 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00472,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 70203 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00473,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"MANGUERA STAR GARDEN 1/2"" 5 BAR",7605005,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00474,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ROZON DERECHO TRAMONTINA,7600927,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00475,EXP-2.5,Otros Medicamentos,client_product_rule,ALU - FARM SPRAY X 150 ML,7614573,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00476,EXP-2.3,Vacunas,client_product_rule,VACUNA CATTLEMASTER GOLD FP5L5 X 25 DS,7610914,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00477,EXP-5.3,Concentrado Otros Animales,client_product_rule,PERRO FIT FORMULA CACHORRO X 10 KG,7603664,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00478,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"CAÑERIA NEGRA PN4 1/2""",7004707,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00479,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"CAÑERIA NEGRA PN4 1 1/2""",7004740,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00480,EXP-6.5,Otros Fertilizantes,client_product_rule,MURIATO DE POTASIO 60% FUNDO,7602289,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00481,EXP-6.2,Nitrogeno,client_product_rule,UREA ADHERO FUNDO,7608529,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00482,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PEGAMENTO PARA TACOS (SHOOF),7603548,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00483,EXP-13.1,Mantencion Maquinaria,client_product_rule,ANTICONG.PERMAZONE X19LT,7076040,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00484,EXP-6.1,Fosforo,client_product_rule,SUPERFOSFATO TRIPLE X 25 KG,7609387,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00485,EXP-15.3,Fletes,client_product_rule,FLETE,3600241,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00486,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA BLANCA 40 MM X 50M (SP023),7601143,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00487,EXP-14.2,Mantencion Cercos,client_product_rule,CABLE SUBTERRANEO 50 MT X 2.5 MM,7014001,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00488,EXP-14.3,Mantencion Agua y Purines,client_product_rule,TAPA BEBEDERO AUSTRALPLASTICS,7609114,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00489,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 69220 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00490,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 69221 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00491,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 69305 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00492,EXP-12.2,Analisis Animales,client_product_rule,PLANILLA NÚMERO 69306 - ANÁLISIS : COOP,3600326,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00493,EXP-6.1,Fosforo,client_product_rule,FOSFATO MONOAMONICO FUNDO,7608527,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00494,EXP-6.2,Nitrogeno,client_product_rule,UREA GRANULADA X 25 KG,7609389,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00495,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 44,7603283,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00496,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROL POPLIN AZUL C/CINTA T. XL,7608353,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00497,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR DE CARGA MAXIMO 1000 KG,7607365,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00498,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VASELINA LIQUIDA X 1 LT.,7028029,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00499,EXP-13.1,Mantencion Maquinaria,client_product_rule,BAT. YOKO 31-930 100AMP 12VOLT C/H KOREA,7604423,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00500,EXP-13.1,Mantencion Maquinaria,client_product_rule,BATERIA ENERCEL HYUNDAI CMF 105 D 31L,7605963,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00501,EXP-14.2,Mantencion Cercos,client_product_rule,TERMINAL DE ENERG. PARA PUERTA 807883,7602695,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00502,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CUCHILLO DESPALMADOR IZQUIERDO AESCULAP,7602860,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00503,EXP-6.4,Guano,client_product_rule,GUANO DE GALLINA FUNDO,7611645,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00504,EXP-13.1,Mantencion Maquinaria,client_product_rule,A. GADUS S2 V220 2 X 18 KG (958644),7009725,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00505,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 3 1/2 X 9 X 1 KG,7608133,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00506,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 2 1/2 X 11 X 1 KG,7601119,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00507,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 50 AZUL L,7042340,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00508,EXP-13.1,Mantencion Maquinaria,client_product_rule,CAMARA 14.9/13 X 24 EX-DIAMOND,7059978,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00509,EXP-14.3,Mantencion Agua y Purines,client_product_rule,VALV FLOT MAX-FLO CORTO 1 -3/4 (217209),7605299,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00510,EXP-14.3,Mantencion Agua y Purines,client_product_rule,BEBEDERO PLASTICO DE 1000 LT.,7600786,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00511,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE CORTO NITRILO L SHOOF 204631,7613733,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00512,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTAS DESECHABLE PLASTICO GRUESO,7600134,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00513,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GORRO CLIP TIPO DUCHA BLANCO X 100 UN,7605167,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00514,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON MUNICIPAL GRANDE,7606513,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00515,EXP-16.2,Otros Gastos Campo,client_product_rule,"NEXGARD SPECTRA X 1 TABLETA (30,1-60 KG)",7610046,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00516,EXP-5.3,Concentrado Otros Animales,client_product_rule,PERRO BAVARO WORK 26 (ADULTO) 18 KG,7610155,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00517,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROL POPLIN AZUL C/CINTA T. L,7608352,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00518,EXP-10.3,Detergentes e higenizantes,client_product_rule,QUIX 5 LT,7614383,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00519,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROL POPLIN AZUL C/CINTA T. XXL,7608354,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00520,EXP-13.1,Mantencion Maquinaria,client_product_rule,CAMARAS 18/400 X 15.5 TR16,7602816,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00521,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"TUBERIA HDPE 63MM 2"" PN6 DIN 3,6MM",7609663,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00522,EXP-14.3,Mantencion Agua y Purines,client_product_rule,"TUBERIA HDPE 90MM 3"" PN6 DIN 5,4MM",7614593,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00523,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,APLICADORES AUTOCR.ALLFLEX,7025275,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00524,EXP-10.3,Detergentes e higenizantes,client_product_rule,CLORO ORGANICO 10 KG,7601631,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00525,ADM-1.6,Utiles y gastos de oficina.,client_product_rule,PAPEL HIGIENICO ECONOMICO 500 M ELITE,7606212,COLUN,,Client-confirmed product-to-category mapping.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00526,EXP-13.1,Mantencion Maquinaria,direct_client_example,SERVICIO CONTRATO MANTENCION SEPTIEMBRE EQUIPO 1P06105EER6300230,,SALINAS Y FABRES S.A.,YUTRECO,Client-confirmed row-level example.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00527,EXP-15.5,Servicios Agricolas,direct_client_example,FERTILIZACION UREA 50 kg,,SERVICIOS AGRICOLAS SCHUCK SPA,YUTRECO,Client-confirmed row-level example.,,COMPRAS,raw_exact_model_fields,
RG-00528,EXP-13.2,Mantencion Motos,direct_client_example,MANTENCION MOTO HONDA TRX 420,,MULTIMOTOS OSORNO SPA,TINEO,Client-confirmed row-level example.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00529,ADM-1.2,Comunicaciones e Internet,direct_client_example,KIT INSTALACION 0 VISION 100,,VERISURE CHILE SPA,RAICES,Client-confirmed row-level example.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00530,ADM-1.7,Otros Gastos Administracion,direct_client_example,TRANSPORTE DE CARGA Y ENCOMIENDA,,EGT LIMITADA,MAITEN,Client-confirmed row-level example.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00531,EXP-12.2,Analisis Animales,direct_client_example,PLANILLA N° 73697 ANALISIS:COOP_FECCAS_SEDIMENTACION,,COLUN,MAITEN,Client-confirmed row-level example.,,COMPRAS,taxonomy_income_vs_expense_family,
RG-00532,EXP-12.2,Analisis Animales,direct_client_example,PLANILLA N° 73698 ANALISIS:COOP_FECCAS_PARASITOS PUL,,COLUN,MAITEN,Client-confirmed row-level example.,,COMPRAS,taxonomy_income_vs_expense_family,
