direction,source_file,source_path,folio,line_number,provider_rut,provider,item_text,description,quantity,unit,unit_price,amount,discount_pct,discount_amount,normalized_text,zero_reason,audit_verdict,audit_rationale
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,10,79853470-K,Automotriz Cordillera S.A.,PATENTE: TBFK.28-2,,,,,0,,,patente tbfk 28 2,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,11,79853470-K,Automotriz Cordillera S.A.,TRANSMISION: AUTOMATICA,,,,,0,,,transmision automatica,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,12,79853470-K,Automotriz Cordillera S.A.,TRACCIÓN: 4X4,,,,,0,,,traccion 4x4,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,13,79853470-K,Automotriz Cordillera S.A.,CILINDRADA: 5000 CC,,,,,0,,,cilindrada 5000 cc,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,14,79853470-K,Automotriz Cordillera S.A.,CAPACIDAD DE CARGA: 968 KG,,,,,0,,,capacidad de carga 968 kg,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000001171587_79853470K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000001171587_79853470K.xml,1171587,15,79853470-K,Automotriz Cordillera S.A.,CONDICION VEHICULO: USADO,,,,,0,,,condicion vehiculo usado,amount_zero,EXCLUDE_JUNK,vehicle_metadata
COMPRAS,DTE_033_000002964398_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000002964398_871611009.xml,2964398,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002964398_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000002964398_871611009.xml,2964398,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000004643591_969920301.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000004643591_969920301.xml,4643591,1,96992030-1,Sociedad Concesionaria Vespucio Norte Express S.A.,Peaje Autopista Vespucio Norte,,1,,,0,,,peaje autopista vespucio norte,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000028503048_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028503048_995200007.xml,28503048,1,99520000-7,COPEC S.A.,Fecha-Guía,02.10.25-31116256*,,,,0,,,fecha guia 02 10 25 31116256,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028503048_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028503048_995200007.xml,28503048,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 86,851|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 86 851 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028542790_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028542790_995200007.xml,28542790,1,99520000-7,COPEC S.A.,Fecha-Guía,09.10.25-31116269*,,,,0,,,fecha guia 09 10 25 31116269,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028542790_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028542790_995200007.xml,28542790,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 58,726|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 58 726 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028578212_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028578212_995200007.xml,28578212,1,99520000-7,COPEC S.A.,Fecha-Guía,19.10.25-31680569*,,,,0,,,fecha guia 19 10 25 31680569,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028578212_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028578212_995200007.xml,28578212,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 72,470|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 72 470 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028578903_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028578903_995200007.xml,28578903,1,99520000-7,COPEC S.A.,Fecha-Guía,20.10.25-31639907*,,,,0,,,fecha guia 20 10 25 31639907,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028578903_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028578903_995200007.xml,28578903,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 46,382|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 46 382 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028588168_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028588168_995200007.xml,28588168,1,99520000-7,COPEC S.A.,Fecha-Guía,22.10.25-31687725*,,,,0,,,fecha guia 22 10 25 31687725,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028588168_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028588168_995200007.xml,28588168,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 67,433|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 67 433 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000028599388_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028599388_995200007.xml,28599388,1,99520000-7,COPEC S.A.,Fecha-Guía,25.10.25-31722888*,,,,0,,,fecha guia 25 10 25 31722888,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000028599388_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000028599388_995200007.xml,28599388,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 68,715|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 68 715 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000053325198_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000053325198_97036000K.xml,53325198,2,97036000-K,Santander - Chile,LEASING 614747 OCTUBRE 2025 CUOTA 4 DE 2,LEASING 614747 OCTUBRE 2025 CUOTA 4 DE 25,,,,0,,,leasing 614747 octubre 2025 cuota 4 de 2 leasing 614747 octubre 2025 cuota 4 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000053387058_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202510/DTE_033_000053387058_97036000K.xml,53387058,2,97036000-K,Santander - Chile,LEASING 614266 OCTUBRE 2025 CUOTA 5 DE 3,LEASING 614266 OCTUBRE 2025 CUOTA 5 DE 37,,,,0,,,leasing 614266 octubre 2025 cuota 5 de 3 leasing 614266 octubre 2025 cuota 5 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000129828_766848613.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000129828_766848613.xml,129828,2,76684861-3,PINTURAS BARENDS SpA,S.W.,,,,,0,,,s w,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,2,96918300-5,DIFOR CHILE S.A.,FORD F150 PLATINI TJXC-64 48653 07/11/2025 17:31 792924,A@FORD F150 PLATINI TJXC-64 48653 07/11/2025 17:31 792924,,,,0,,,ford f150 platini tjxc 64 48653 07 11 2025 17 31 792924 a ford f150 platini tjxc 64 48653 07 11 2025 17 31 792924,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,6,96918300-5,DIFOR CHILE S.A.,S-MD30 TERCERA MANTENCION,A@S-MD30 TERCERA MANTENCION,,,,0,,,s md30 tercera mantencion a s md30 tercera mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,7,96918300-5,DIFOR CHILE S.A.,SCO-MO REVISAR RADIO EN OCACIONES SE PEGA,A@SCO-MO REVISAR RADIO EN OCACIONES SE PEGA,,,,0,,,sco mo revisar radio en ocaciones se pega a sco mo revisar radio en ocaciones se pega,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,8,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,9,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios Servicios LubricacionTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios servicios lubricaciontrabajos fue auto2 mo elec mec repuestos accesorios servicios lubricaciontrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,10,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,11,96918300-5,DIFOR CHILE S.A.,167375 55548 1363 11210 69762 17792,2@167375 55548 1363 11210 69762 17792,,,,0,,,167375 55548 1363 11210 69762 17792 2 167375 55548 1363 11210 69762 17792,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,12,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,13,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000603661_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000603661_969183005.xml,603661,14,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000672290_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000000672290_990120005.xml,672290,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000002979001_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000002979001_871611009.xml,2979001,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002979001_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000002979001_871611009.xml,2979001,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000004674336_969920301.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000004674336_969920301.xml,4674336,1,96992030-1,Sociedad Concesionaria Vespucio Norte Express S.A.,Peaje Autopista Vespucio Norte,,1,,,0,,,peaje autopista vespucio norte,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000029078055_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029078055_995200007.xml,29078055,1,99520000-7,COPEC S.A.,Fecha-Guía,06.11.25-31268508*,,,,0,,,fecha guia 06 11 25 31268508,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000029078055_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029078055_995200007.xml,29078055,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 101,751|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 101 751 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000029094923_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029094923_995200007.xml,29094923,1,99520000-7,COPEC S.A.,Fecha-Guía,11.11.25-31866170*,,,,0,,,fecha guia 11 11 25 31866170,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000029094923_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029094923_995200007.xml,29094923,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 70,867|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 70 867 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000029112397_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029112397_995200007.xml,29112397,1,99520000-7,COPEC S.A.,Fecha-Guía,15.11.25-31899869*,,,,0,,,fecha guia 15 11 25 31899869,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000029112397_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029112397_995200007.xml,29112397,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 106,064|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 106 064 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000029112672_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029112672_995200007.xml,29112672,1,99520000-7,COPEC S.A.,Fecha-Guía,15.11.25-31899424*,,,,0,,,fecha guia 15 11 25 31899424,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000029112672_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029112672_995200007.xml,29112672,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 29,764|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 29 764 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000029168856_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029168856_995200007.xml,29168856,1,99520000-7,COPEC S.A.,Fecha-Guía,30.11.25-32062728*,,,,0,,,fecha guia 30 11 25 32062728,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000029168856_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000029168856_995200007.xml,29168856,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 77,292|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 77 292 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000053670178_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000053670178_97036000K.xml,53670178,2,97036000-K,Santander - Chile,LEASING 614747 NOVIEMBRE 2025 CUOTA 5 DE,LEASING 614747 NOVIEMBRE 2025 CUOTA 5 DE 25,,,,0,,,leasing 614747 noviembre 2025 cuota 5 de leasing 614747 noviembre 2025 cuota 5 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000053722489_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000053722489_97036000K.xml,53722489,2,97036000-K,Santander - Chile,LEASING 614266 NOVIEMBRE 2025 CUOTA 6 DE,LEASING 614266 NOVIEMBRE 2025 CUOTA 6 DE 37,,,,0,,,leasing 614266 noviembre 2025 cuota 6 de leasing 614266 noviembre 2025 cuota 6 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000143855637_96792430K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202511/DTE_033_000143855637_96792430K.xml,143855637,4,96792430-K,SODIMAC S.A.,OC 1424072597/ DO 398213922642,,1,CU,,0,,,oc 1424072597 do 398213922642,amount_zero,EXCLUDE_JUNK,purchase_order_reference
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,2,96918300-5,DIFOR CHILE S.A.,FORD RANGER XLT 4 TJXC-63 81157 14/11/2025 11:31 794455,A@FORD RANGER XLT 4 TJXC-63 81157 14/11/2025 11:31 794455,,,,0,,,ford ranger xlt 4 tjxc 63 81157 14 11 2025 11 31 794455 a ford ranger xlt 4 tjxc 63 81157 14 11 2025 11 31 794455,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,6,96918300-5,DIFOR CHILE S.A.,SCO-MO MANO DE OBRA CAMBIO KIT DISTRIBUCION,A@SCO-MO MANO DE OBRA CAMBIO KIT DISTRIBUCION,,,,0,,,sco mo mano de obra cambio kit distribucion a sco mo mano de obra cambio kit distribucion,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,7,96918300-5,DIFOR CHILE S.A.,SCO-MO A ALTA VELOCIDAD VIBRA DEMASIADO LA CAMI,A@SCO-MO A ALTA VELOCIDAD VIBRA DEMASIADO LA CAMI,,,,0,,,sco mo a alta velocidad vibra demasiado la cami a sco mo a alta velocidad vibra demasiado la cami,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,8,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,9,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios ServiciosTrabajos Fue,AUTO2@MO elec Mec Repuestos Accesorios ServiciosTrabajos Fue,,,,0,,,mo elec mec repuestos accesorios serviciostrabajos fue auto2 mo elec mec repuestos accesorios serviciostrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,10,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,11,96918300-5,DIFOR CHILE S.A.,401837 379915 12913 2568 25506,2@401837 379915 12913 2568 25506,,,,0,,,401837 379915 12913 2568 25506 2 401837 379915 12913 2568 25506,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,12,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,13,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000607829_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000607829_969183005.xml,607829,14,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,2,96918300-5,DIFOR CHILE S.A.,FORD AJE5 / NEW R TYLD-93 48464 24/11/2025 12:12 796018,A@FORD AJE5 / NEW R TYLD-93 48464 24/11/2025 12:12 796018,,,,0,,,ford aje5 new r tyld 93 48464 24 11 2025 12 12 796018 a ford aje5 new r tyld 93 48464 24 11 2025 12 12 796018,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,6,96918300-5,DIFOR CHILE S.A.,S-MD30 TERCERA MANTENCION,A@S-MD30 TERCERA MANTENCION,,,,0,,,s md30 tercera mantencion a s md30 tercera mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
